"","4465907","582181","4480529","1116679","248902","4465124","4394973","4409730","558915","4383372","4356131","4456892","179620","137183","4314035","4453318","165118","300662","710432","4330813","4468965","17356","4457438","4447567","531748","220679","4481861","4365130","362470","932077","174174","4386257","7184","288889","4405685","1128226","3228684","787663","822382","311077","4453710","4444272","4353757","312863","324495","4434334","2304693","4431355","4482428","851937","4402537","4366724","1108877","3090117","4380976","4453535","4060501","4424415","173876","4453773","4484176","46026","851782","4468234","4468891","230132","4482944","328472","4379449","4483392","4393532","4227110","4482376","4481131","4408740","4468391","2480553","1100972","140325","906051","263518","4480861","3537197","4480244","4429557","4417470","1126750","4426438","4448331","4477696","4347829","4477199","750071","922239","1115946","811108","315223","545465","4475364","19636","1110065","1564146","1096610","509721","509989","4397439","4452050","614583","3611663","720949","309028","278413","4481427","823745","527988","4437359","3800917","3855938","4471279","4316320","1105919","428953","4403115","4454979","237214","3138798","4454507","834829","4451781","4446058","836917","964220","12574","4426982","4452118","287823","292364","777944","4417201","13811","4454839","156646","4454750","4483570","4306262","3991527","4465746","728069","1126009","177679","271238","222773","4439606","4466538","785522","4468024","3275744","4315396","173965","342268","4354311","3111226","3232988","152450","2407149","4346127","9510","2530636","109478","12592","107044","4475758","2829179","568293","3943186","4385479","4454586","1076668","191975","1037129","3757787","4436552","9498","563009","9727","552235","4359922","325530","812095","4476936","4415338","4477552","4482992","505670","4449244","4482374","1139929","156434","4402520","9912","4476950","4325509","17444","841635","1696853","4449226","4295773","256012","4442127","360508","1145098","148354","4460509","4435655","4443201","4453998","87839","852179","4480392","185593","4393962","495451","4339160","555445","4447105","836308","3117556","4482362","1124040","4445991","29566","147484","359872","4425214","1121753","92329","104135","4395995","4445604","577380","758523","4332878","850264","495007","4364176","4467035","4350788","4430083","4476604","1136387","4425255","4478815","1132942","15728","1061772","744941","150477","4473664","4416105","1108502","515590","2136916","4451251","4307093","755148","341548","4454529","347412","2941399","4394099","4368771","121873","4347159","4481613","823916","4411875","470117","3121406","4356099","836693","294104","14920","686900","4472050","269386","1105712","708925","22697","657390","4371866","4429335","4311620","320888"
"1629.SubjectIBD235",24754,1,3407,0,762,2043,0,1837,2,0,0,0,0,0,0,0,3350,19,0,4,4,0,48583,0,1,0,5,6938,3,33,531,0,0,0,0,0,1,2,0,0,7,0,0,0,0,3546,1,2,0,0,3019,0,0,24466,0,1,0,0,60776,3691,0,0,0,97529,519,0,0,0,0,0,4,0,0,129061,4,119119,0,0,0,0,11,0,1005,3273,0,0,0,293219,63,175,0,0,2281,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1467,0,42,18510,0,9,17,0,0,0,0,0,0,1,0,0,0,0,0,1,54,0,0,1,3,6,0,0,0,0,0,4263,4,0,395,0,0,2432,0,0,0,0,0,0,0,0,219,0,0,0,1,0,2980,0,0,0,0,0,1,47,11,0,1320,0,483,0,0,0,6,6900,0,0,1,16,7,0,0,0,4,0,0,2,1,0,0,0,3,0,0,0,0,4467,20,0,0,0,7,281,6,709,0,3,0,0,0,2,0,0,0,2,0,0,0,0,2692,0,0,3,0,438,1535,505,0,0,0,0,23,0,0,0,32,0,0,0,0,0,2116,13,0,6895,0,30,0,0,0,0,0,0,129908,0,5,128,2,8,0,0,0,0,1,0,31260,8800,0,4,0,0,1,0,0,0,3,0,0,0,0,1,2,0,0,0,0
"1629.SubjectIBD290",6612,0,3090,0,1,863,0,165,0,0,0,0,475,0,0,0,0,3,0,180,0,0,7943,0,0,1,0,528,2765,1,628,0,0,0,0,0,0,2,0,0,0,0,1,0,0,175,0,0,0,0,8725,0,0,6,1,2,0,0,15431,456,0,0,1,4632,3302,3253,2,0,12,0,0,0,0,3378,0,3096,0,1,0,0,0,0,2109,434,3,0,0,40591,3,3,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,2,519,0,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,10477,786,0,0,0,1,1,0,1,1,0,0,0,0,20,45,0,0,0,11,1947,691,0,0,0,0,0,9,32,2,0,174,0,39,0,5,0,2,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,2,2976,0,2,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,460,24,2124,0,0,0,0,0,2,0,1985,0,0,0,0,0,0,2698,0,0,6434,0,4,0,0,230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35,643,2471,0,1,0,3,0,12,0,0,1,0,301,0,0,557,2,0,0,3,0
"1629.SubjectIBD292",15983,0,2909,0,0,3248,0,91,1,0,0,0,308,0,0,0,1,0,0,119,0,0,48782,0,0,4,0,12407,597,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,2591,0,0,1,1,8,0,0,26638,2103,0,0,1,132893,1679,51,0,0,7,12,0,0,0,34089,0,8363,0,0,0,0,4,0,689,1215,0,0,0,59494,1,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3662,0,3,3909,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,7,16,4,0,0,0,0,1,59421,126,0,0,0,0,1,0,0,0,0,0,0,0,369,8,0,0,0,374,340,6538,0,0,0,0,0,26,9,1,0,1026,0,1251,0,6,0,11,51,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1419,3,0,0,0,0,8,3,6038,0,520,0,1,0,0,0,0,0,0,0,0,0,0,2984,0,0,0,0,249,52,703,0,1,0,0,0,90,0,882,0,0,0,0,0,0,3307,0,0,5905,0,19,0,0,63,0,0,0,9,22,0,2,0,1,0,0,0,1,0,48,13,1316,0,1,5,0,0,17,0,0,0,0,81,0,0,267,2,0,0,2,0
"1629.SubjectIBD319",4951,11,602,0,122,507,0,817,0,0,0,0,138,0,0,0,0,2,0,17,0,0,12120,0,0,0,2,675,852,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,1,0,0,0,1654,0,0,2518,0,2,8,0,20421,1,0,21,0,12231,699,5750,0,0,32,2,4,0,0,6519,0,5684,0,2,0,0,0,0,631,0,0,0,0,33104,640,6,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,410,0,28,2007,0,5,0,0,0,0,0,3,0,4459,0,0,0,0,0,0,20,0,1,2,5,1,0,0,1,0,0,2460,28332,0,136,0,0,0,1,0,1,0,0,0,0,0,101,0,0,0,29,1511,763,0,0,0,0,0,16,9,0,0,215,0,892,0,0,0,0,2905,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,752,1,0,0,0,0,64,0,5181,0,17,0,0,0,1,0,0,0,0,0,0,0,1,829,1,0,0,0,384,507,348,0,0,0,0,1,82,0,32,0,0,0,0,0,0,210,0,5,5494,0,7,3,0,0,0,0,1,120,6,0,21,0,4,0,0,0,0,0,186,9298,945,0,0,0,1077,0,59,0,0,1,2,133,0,0,0,5,0,0,19,0
"1629.SubjectIBD600",20538,0,7671,0,1,671,0,904,0,0,0,0,4815,0,0,0,4,0,0,571,0,0,9108,0,0,0,0,1034,11482,5,3130,0,0,0,0,0,0,10,0,0,0,0,22,0,0,214,0,0,0,0,33020,0,0,5,0,11,0,0,52289,483,0,0,2,5495,21146,946,77,0,213,0,7,0,0,694,0,29087,0,44,0,0,0,1,1626,153,228,0,0,52725,7,1,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,12,1015,0,87,1,0,0,2,0,0,0,4,0,0,1,19,0,3,178,0,0,0,3,1,0,0,3,0,0,11229,15907,0,42,0,0,20,0,2,3,0,0,0,0,8,341,0,0,0,85,139019,206,0,0,1,0,0,8,9,21,0,282,0,46,3,139,1,3,121,0,0,0,102,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,16,12,0,0,0,0,0,4,6891,0,9,0,0,0,0,0,0,0,2,1,0,0,0,92,0,0,0,0,815,216,3526,0,533,0,0,0,0,0,43218,0,0,1,0,0,0,3846,2,0,25619,0,65,3,0,1796,99,0,0,4,0,4,2,0,0,0,0,0,0,0,145,148,19987,0,10,12,0,0,40,0,0,2,18,1,0,0,1632,2,0,178,5,0
"1629.SubjectIBD295",11221,0,3052,0,1,4971,0,248,0,0,0,0,148,0,0,0,0,0,0,69,0,0,25231,0,0,1,0,12263,1234,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,1,0,0,2383,0,0,1,0,109,0,0,55435,2643,0,0,1,228073,2349,116,3,0,66,1,1,0,0,24280,0,12075,0,12,0,0,9,0,651,358,0,0,0,96602,45,8,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15210,0,4,19048,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,5,4,0,0,13,0,0,103417,3832,0,1,0,0,2,0,1,0,0,0,0,0,226,17,0,0,0,2356,604,7744,0,0,0,0,0,62,2,4,0,256,0,873,0,28,0,13,44,0,0,0,13,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2390,13,0,0,0,0,70,0,16574,0,450,0,0,0,0,0,0,0,1,0,0,0,0,2223,1,0,0,0,399,905,392,0,340,0,0,3,95,0,1066,0,0,1,0,0,0,1353,0,0,10243,0,58,0,1,256,9,0,0,11,13,0,7,0,0,0,0,0,0,0,56,134,1940,0,0,2,0,0,81,0,0,2,0,4,0,0,9604,0,2,0,8,2
"1629.SubjectIBD322",2150,27,250,0,7,166,1,107,0,0,0,0,138,0,0,0,1,2,0,1,0,0,3574,0,0,0,0,785,115,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,804,37,0,0,0,255,0,1,1289,0,0,0,1,26074,4,0,146,0,17261,232,1519,0,0,12,1,4,0,0,6057,0,3733,0,0,0,0,0,0,412,1,0,19,0,15653,14426,5,1,0,0,0,0,0,9,0,0,0,0,10,0,0,0,8,0,0,3,1,0,0,80,0,13,1326,0,8,0,0,0,1,0,2,0,2262,0,0,0,0,0,0,9,0,0,4,2,0,0,0,8,0,0,4200,14889,0,14,0,0,0,1,0,1,0,0,0,0,0,27,0,0,0,3161,140,492,0,0,0,0,0,15,7,3,0,86,0,480,0,0,0,0,2320,0,0,14,0,0,2,1,0,2,0,0,0,2,0,0,0,0,5,1,0,0,932,0,0,0,2,0,53,0,5711,0,237,0,0,0,7,1,0,0,0,0,0,0,9,790,5,0,0,0,76,357,57,0,0,0,0,5,107,0,54,0,0,0,0,0,0,129,0,2,1124,0,2,0,7,0,0,0,1,66,19,0,23,0,1,0,0,0,0,0,177,2662,259,0,0,0,545,0,105,0,0,0,0,11,0,0,0,0,0,1,13,0
"1629.SubjectIBD006",6415,0,1767,0,236,5011,0,1135,0,0,0,0,1356,2,0,0,2448,5,0,68,1,0,10705,0,0,3,0,5504,308,0,7,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4088,0,0,0,0,952,0,0,1505,0,0,126,0,17298,1846,0,0,0,32536,347,1909,3,0,0,1,3,0,0,27457,0,19438,0,0,0,0,277,87,247,8,0,0,0,46984,4,42,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,1205,0,1,4382,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,16296,1,0,1413,0,0,1,0,1,0,0,0,0,0,0,25,0,0,0,142,237,3263,0,0,3,0,0,44,7,22,0,4075,0,450,0,0,0,1,73306,0,0,0,6,1,0,0,0,272,0,0,0,1,0,0,0,0,1,0,0,0,1871,0,0,0,0,0,32,0,1007,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1833,0,0,2,0,98,677,21,0,0,0,0,4,3034,0,1567,0,0,0,0,0,0,307,0,0,4472,0,5,0,0,98,0,0,0,21525,486,0,355,0,0,0,0,0,0,0,24,1654,1000,0,0,0,0,0,48,0,0,6,0,0,0,0,9258,4,0,0,0,0
"1629.SubjectIBD009",4827,0,4586,0,653,1190,0,9667,0,0,0,0,3561,0,0,0,1012,69,0,3,0,0,12942,0,0,1,3,357,127,1,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5553,0,0,0,0,14124,0,0,869,1,2,16,0,17352,100,0,0,0,19021,59,1446,11,5,0,2,5,0,0,5645,0,10215,0,4,0,0,25,25,1969,7,0,0,0,102461,6,2,1,0,0,0,0,0,51,0,0,0,0,0,2,0,0,15,8,0,0,0,0,0,204,0,31,5123,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,27,0,0,0,0,5,0,0,90,0,0,4431,0,0,2519,0,0,3,0,0,0,0,0,0,0,0,42,0,0,0,2,137919,200,0,0,0,0,1,29,6,14,0,600,0,8,0,0,0,1,3054,0,0,0,30,0,0,0,0,3,0,0,18,1,0,0,0,0,0,10,0,0,36,0,0,0,0,3,15,0,2324,0,1,0,0,0,0,0,0,0,12,0,0,0,0,61,0,0,0,0,761,72,40,0,0,5,0,0,8,0,4823,0,0,0,0,0,0,361,0,0,5846,0,14,0,0,3045,0,0,0,2342,1,3,22,1,0,0,0,0,0,0,136,17212,9597,0,0,1,0,0,3,0,0,5,2,0,0,0,38655,1,0,2,0,0
