"","Verrucomicrobiae","Alphaproteobacteria","Gammaproteobacteria","Actinobacteria","Subgroup_6","Bacilli","Deltaproteobacteria","MB-A2-108","Clostridia","Bacteroidia","KD4-96","NC10","Thermoleophilia","Entotheonellia","Blastocatellia_(Subgroup_4)","Acidimicrobiia","Chloroflexia","Bacteria_unclassified","Holophagae","Actinobacteria_unclassified","Subgroup_5","Dehalococcoidia","Planctomycetacia","Deinococci","TK10","Nitrospira","Acidobacteriia","Gitt-GS-136","Babeliae","Subgroup_18","Anaerolineae","Latescibacteria_cl","Phycisphaerae","Ktedonobacteria","Subgroup_17","Subgroup_11","S0134_terrestrial_group","Campylobacteria","Subgroup_22","Gemmatimonadetes","BRC1_cl","Planctomycetes_unclassified","Negativicutes","Oxyphotobacteria","Thermoanaerobaculia","OLB14","FBP_cl","Ignavibacteria","Pla4_lineage","Erysipelotrichia","OM190","Chlamydiae","Pla3_lineage","Acidobacteria_unclassified","Subgroup_25","Coriobacteriia","BD2-11_terrestrial_group","Fimbriimonadia","uncultured","Chloroflexi_unclassified","JG30-KF-CM66","Proteobacteria_unclassified","AD3","Gracilibacteria","Fusobacteriia","Microgenomatia","Lineage_IIa","vadinHA49","Melainabacteria","Rubrobacteria","Spirochaetia","Saccharimonadia","Firmicutes_unclassified","Leptospirae","Armatimonadia","Parcubacteria","Hydrogenedentia","Bacteroidetes_unclassified","Kiritimatiellae","Cyanobacteria_unclassified","Longimicrobia","Fibrobacteria","Elusimicrobia","WS2_cl","Lineage_IIb","Latescibacteria","Chthonomonadetes","0319-7L14","Sericytochromatia","P2-11E","WPS-2_cl","Berkelbacteria","Subgroup_20","Subgroup_15","RsaHf231_cl","FCPU426_cl","AT-s3-28","Mollicutes","BD7-11","ABY1","Subgroup_9","Synergistia","GAL15_cl","Omnitrophicaeota_cl","uncultured.1","Omnitrophia","Armatimonadetes_unclassified","Lineage_IIc","Lentisphaeria"
"SP_U357_CORE1",881.743812778295,1371.02619861241,1228.12467640054,866.211038624832,727.451589520555,99.9275137206172,526.043284663974,178.626902764834,121.155638397018,292.01615408512,123.744434089262,323.599461530496,928.859894377136,70.4152428290359,212.799005902454,242.829035932484,160.505332919126,183.804494149322,53.8469503986745,42.9740084912499,64.2021331676504,66.2731697214456,497.566532049291,0,55.9179869524697,37.2786579683131,52.2936729833282,31.0655483069276,7.7663870767319,12.426219322771,56.9535052293673,37.2786579683131,46.0805633219426,17.0860515688102,44.0095267681475,17.603810707259,9.31966449207829,27.4412343377861,17.0860515688102,77.1461116288702,2.07103655379517,10.3551827689759,8.2841462151807,1.03551827689759,11.9084601843223,4.65983224603914,3.62431396914156,2.07103655379517,7.24862793828311,2.58879569224397,28.4767526146836,10.3551827689759,6.21310966138552,3.62431396914156,12.9439784612198,0.517759138448794,1.03551827689759,2.58879569224397,6.73086879983432,10.8729419074247,7.24862793828311,6.73086879983432,1.55327741534638,0.517759138448794,0,0,1.03551827689759,2.58879569224397,1.03551827689759,2.07103655379517,1.55327741534638,2.07103655379517,0,0.517759138448794,1.55327741534638,3.62431396914156,0,0,1.55327741534638,0,0,1.03551827689759,1.03551827689759,0,2.58879569224397,2.58879569224397,2.07103655379517,1.03551827689759,3.62431396914156,0,0.517759138448794,0,0,0.517759138448794,0,0,0.517759138448794,0.517759138448794,0,0,1.03551827689759,0,0,0,0.517759138448794,0,0,0,0
"SP_U357_CORE2",1264.151787712,1917.4833310959,706.582539043272,1254.30706582539,442.56499753882,92.1823958473173,585.313464894617,116.794200563834,154.383138676332,476.574036783461,104.264554526335,168.70273414776,656.016467534792,58.6208439611581,142.300979997315,169.597708864725,170.492683581689,92.6298832057994,32.2190898107129,22.8218552825883,62.2007428290151,22.3743679241061,513.268000178995,0,42.0638116973196,20.1369311316955,135.141182261601,8.94974716964246,9.39723452812458,4.47487358482123,60.4107933950866,22.3743679241061,74.7303888665145,69.360540564729,22.8218552825883,15.2145701883922,8.50225981116034,0,8.05477245267821,81.8901866022285,6.71231037723184,3.13241150937486,5.8173356602676,0.894974716964246,4.92236094330335,4.47487358482123,1.78994943392849,8.05477245267821,1.78994943392849,1.78994943392849,19.6894437732134,23.2693426410704,0.894974716964246,1.34246207544637,8.05477245267821,0,2.68492415089274,3.13241150937486,5.8173356602676,10.7396966035709,2.23743679241061,6.26482301874972,12.0821586790173,2.23743679241061,0,13.8721081129458,0.447487358482123,7.60728509419609,3.13241150937486,0,0.894974716964246,3.57989886785698,0,1.34246207544637,0.447487358482123,7.15979773571397,0,0,0.447487358482123,0,5.8173356602676,0.894974716964246,0.447487358482123,0.447487358482123,0,0,0.894974716964246,0,1.78994943392849,0,0,1.34246207544637,0,0.447487358482123,0,0,0,0,0.894974716964246,0,0,0,0.447487358482123,0,0,0.447487358482123,0,0,0
"SP_U357_CORE3",564.3353201728,943.293049707442,2651.33701536611,333.023459288019,352.436156832723,28.9823371794171,1096.40728386285,74.9166074260404,175.26111445289,975.009569639635,88.5875211899163,86.4001749876962,316.34494449609,15.8582599660961,153.387652430688,86.1267567124187,32.2633564827473,82.8457374090884,146.825613824028,12.8506589380434,21.3266254716465,11.7569858369333,147.919286925138,0.27341827527752,23.2405533985892,12.0304041122109,69.44824192049,7.38229343249303,14.4911685897085,3.00760102805272,107.453382184065,37.7317219882977,42.106414392738,515.120030622847,36.0912123366326,5.74178378082791,5.74178378082791,22.9671351233116,11.7569858369333,90.7748673921365,5.19494723027287,5.74178378082791,72.1824246732652,0.546836550555039,13.3974954885985,4.92152895499535,2.18734620222016,52.4963088532838,3.82785585388527,0,29.8025920052496,16.1316782413737,3.55443757860775,2.7341827527752,1.91392792694264,3.28101930333023,3.00760102805272,7.10887515721551,13.9443320391535,3.00760102805272,3.28101930333023,26.2481544266419,5.46836550555039,12.5772406627659,0,1.09367310111008,1.09367310111008,1.64050965166512,17.2253513424837,0,78.1976267293706,4.10127412916279,1.91392792694264,7.38229343249303,0.546836550555039,13.1240772133209,6.01520205610543,1.64050965166512,38.8253950894078,0,1.64050965166512,0.546836550555039,48.941871274676,0.546836550555039,1.09367310111008,0.546836550555039,4.64811067971783,0,0.820254825832559,3.82785585388527,0.27341827527752,16.4050965166512,0.546836550555039,0.546836550555039,0,3.00760102805272,0.27341827527752,7.38229343249303,1.09367310111008,1.3670913763876,0,0,0,0,0,0.27341827527752,0.820254825832559,0.27341827527752,3.28101930333023
"SP_U357_IN1",343.340629185587,951.618699160432,3101.82614092973,2013.98190193068,48.6753127960537,171.180294665316,277.351278952011,6.20691908137598,905.55682597759,835.647316324197,7.84031883963281,9.80039854954101,177.060533795041,3.26679951651367,16.3339975825684,110.091143706511,237.496324850544,15.6806376792656,61.0891509588057,149.946097807978,1.9600797099082,3.92015941981641,170.853614713665,1.63339975825684,2.61343961321094,0.653359903302734,19.9274770507334,0.980039854954102,4.57351932311914,0.653359903302734,75.4630688314658,0.326679951651367,38.5482342948613,0.980039854954102,1.30671980660547,0.326679951651367,0,0,0,44.1017934729346,81.016628009539,0.326679951651367,0.980039854954102,0.326679951651367,0.326679951651367,11.1071183561465,7.51363888798145,1.30671980660547,0,0.326679951651367,0.653359903302734,21.2341968573389,0.653359903302734,0,0.653359903302734,0,0,1.63339975825684,9.47371859788965,1.9600797099082,0,4.24683937146777,0,2.28675966155957,0,10.7804384044951,0,0,0,0.653359903302734,2.28675966155957,5.55355917807324,0,3.26679951651367,1.30671980660547,2.61343961321094,4.57351932311914,0,0,0.653359903302734,1.9600797099082,0,0,0,0,0,0.653359903302734,0,4.90019927477051,0,0.653359903302734,0,0,0,0.653359903302734,0,0,0.326679951651367,0,0,0,0,0,0,0,0,0,0,0
"SP_U357_IN2",390.78660479678,1201.43120702186,2096.49466092693,2147.928663275,133.61659305641,103.986135181976,165.483311902499,30.1895231173478,1236.65231732543,907.362889249175,52.5521328339017,12.8585005870185,490.859283278359,10.0631743724493,31.3076536031755,111.253983339856,182.255269189914,35.7801755464863,9.50410912953542,7.82691340079387,7.82691340079387,2.79532621456924,219.712640465142,1.67719572874154,17.8900877732431,11.181304858277,95.0410912953542,3.35439145748309,6.70878291496618,1.1181304858277,7.26784815788002,0,29.6304578744339,11.7403701011908,0.559065242913848,3.35439145748309,1.1181304858277,0,0.559065242913848,82.1825907083357,7.82691340079387,0.559065242913848,4.47252194331078,2.23626097165539,0.559065242913848,3.91345670039694,11.7403701011908,1.67719572874154,0,6.14971767205233,1.1181304858277,43.0480237043663,0.559065242913848,0,0.559065242913848,0,0,0.559065242913848,4.47252194331078,1.1181304858277,1.1181304858277,6.70878291496618,0.559065242913848,0,0,1.1181304858277,0,0,2.23626097165539,0.559065242913848,0,17.3310225303293,0,1.1181304858277,1.67719572874154,6.14971767205233,0,0,0,1.1181304858277,0.559065242913848,1.1181304858277,0,0,0,0,0.559065242913848,0,3.91345670039694,0,0,0,0,0,0.559065242913848,0,0,1.1181304858277,0,0,0,0,0,0,0,0,0,0,0
"SP_U357_IN3",650.705954573358,1694.29097605893,1645.1810926949,1605.89318600368,174.340085942296,78.5758133824432,386.126457949662,27.0104358502149,354.205033763045,1246.16329036219,65.6844689993861,25.1688152240638,656.844689993861,3.68324125230203,39.2879066912216,148.557397176182,220.994475138122,44.1988950276243,51.5653775322284,11.0497237569061,6.13873542050338,7.98035604665439,378.146101903008,1.22774708410068,19.0300798035605,8.59422958870473,23.9410681399632,5.52486187845304,9.20810313075506,0.613873542050338,86.5561694290976,0.613873542050338,47.268262737876,15.3468385512584,1.22774708410068,1.22774708410068,0,5.52486187845304,0.613873542050338,74.2786985880909,6.13873542050338,0.613873542050338,22.0994475138122,0,1.84162062615101,1.84162062615101,1.84162062615101,12.8913443830571,0,1.22774708410068,0.613873542050338,54.63474524248,0.613873542050338,0,0,1.84162062615101,0,0,3.68324125230203,2.45549416820135,4.29711479435236,5.52486187845304,0,0.613873542050338,0,4.9109883364027,0,1.84162062615101,6.13873542050338,1.22774708410068,1.84162062615101,6.75260896255371,1.22774708410068,3.68324125230203,0.613873542050338,7.98035604665439,3.68324125230203,0,1.22774708410068,0.613873542050338,0.613873542050338,0.613873542050338,0,0,0,0,0.613873542050338,0,6.13873542050338,0,1.22774708410068,0,0,0,0,1.22774708410068,0,1.84162062615101,0,0,0,0,0,0,0,0,0.613873542050338,0,0
"SP_V376",1184.54476580953,1451.93636080039,401.533045144614,662.685502919025,999.598912607514,37.8804759570391,590.044119613174,233.967645617006,5.34783189981728,160.880609652837,260.261152457774,291.011185881724,1294.17531975578,98.0435848299835,279.424216765453,344.043852221579,103.391416729801,134.587102812068,39.6630865903115,72.6413833058514,61.5000668478987,51.2500557065823,519.630999598913,0,66.4022460893979,32.0869913989037,52.1413610232185,32.5326440572218,19.1630643076786,11.5869691162708,52.1413610232185,31.1956860822675,77.0979098890325,10.6956637996346,49.4674450733099,13.8152324078613,13.8152324078613,0,8.02174784972592,58.8261508979901,1.33695797495432,14.2608850661794,0,2.22826329159053,8.02174784972592,12.9239270912251,0,1.78261063327243,11.5869691162708,0,56.1522349480815,7.57609519140782,3.56522126654485,3.11956860822675,4.90217924149918,0,4.90217924149918,0,4.45652658318107,12.9239270912251,8.02174784972592,2.67391594990864,0.891305316636214,0.891305316636214,0,0.445652658318107,2.67391594990864,0.891305316636214,0.445652658318107,3.56522126654485,0,2.67391594990864,0,0,1.33695797495432,5.34783189981728,0,0,0.445652658318107,0,3.11956860822675,2.67391594990864,0.445652658318107,1.33695797495432,1.33695797495432,0,1.78261063327243,0,0.891305316636214,0,0,0.445652658318107,0,0,0,0,0,0,0,0.445652658318107,0,0,0,0,0,0,0,0,0
"SP_V376_CONINT",973.483472575372,1451.74960648989,628.405375953505,771.279815958349,1093.35270613876,24.2160067804819,533.357549340114,158.009444242644,7.26480203414457,336.602494248698,291.802881704807,141.663639665819,1227.75154377043,55.6968155951084,187.674052548735,354.159099164548,105.339629495096,96.2586269524155,19.3728054243855,43.5888122048674,40.5618113573072,52.0644145780361,575.735561205957,0,96.8640271219276,25.426807119506,36.9294103402349,45.4050127134036,5.44860152560843,4.84320135609638,95.0478266133915,23.6106066109699,117.447632885337,6.05400169512047,55.0914154255963,16.3458045768253,11.5026032207289,0,3.63240101707229,57.5130161036445,3.02700084756024,14.5296040682891,0,1.21080033902409,15.1350042378012,13.9242038987771,0.605400169512047,4.84320135609638,4.84320135609638,0,49.6428138999879,9.08100254268071,1.21080033902409,2.42160067804819,4.84320135609638,0,4.84320135609638,6.65940186463252,5.44860152560843,9.08100254268071,12.713403559753,7.26480203414457,1.21080033902409,0.605400169512047,0,0,3.02700084756024,3.63240101707229,3.02700084756024,6.05400169512047,0,3.63240101707229,0,1.21080033902409,1.81620050853614,4.84320135609638,0,0,0.605400169512047,0,6.05400169512047,1.81620050853614,1.81620050853614,3.02700084756024,1.81620050853614,1.21080033902409,1.81620050853614,1.21080033902409,2.42160067804819,0,1.81620050853614,0.605400169512047,0.605400169512047,0,0,0,0,0,0,0.605400169512047,0,0,0,1.21080033902409,1.21080033902409,0.605400169512047,0,0.605400169512047,0
"SP_V376_CORE1",210.845274919513,826.336721166593,3881.69938766492,1385.01357237548,36.6138501357238,92.7971718957137,261.347137175683,10.1003724512341,850.325105738274,1528.94387980557,8.83782589482987,14.5192853986491,107.947730572565,1.8938198346064,13.8880121204469,55.5520484817878,174.862698061991,20.8320181806704,127.517202196831,5.05018622561707,3.7876396692128,2.52509311280853,83.3280727226817,0,2.52509311280853,2.52509311280853,12.6254655640427,0.631273278202134,0,0.631273278202134,14.5192853986491,0,17.6756517896597,0.631273278202134,1.26254655640427,0,0.631273278202134,5.05018622561707,0,26.5134776844896,7.5752793384256,0.631273278202134,34.0887570229152,0.631273278202134,0,0.631273278202134,1.26254655640427,38.5076699703302,0,23.3571112934789,0,11.3629190076384,0,0,0,20.8320181806704,0,0,1.8938198346064,3.15636639101067,0,2.52509311280853,0.631273278202134,0.631273278202134,0,0,0,0,1.8938198346064,0,23.3571112934789,5.05018622561707,0.631273278202134,0.631273278202134,0.631273278202134,2.52509311280853,5.05018622561707,0,7.5752793384256,0.631273278202134,0,0,0,0,0,0,0,0,3.15636639101067,0,0,0,0,0,0,0,0,2.52509311280853,0,0,0,0,0,0,0,0,0,0,0
"SP_V376_CORE2",865.020253495361,1954.13563308506,1530.77224617797,1078.00862406899,367.176270743499,105.187508166732,410.296615706259,81.6673200052267,241.081928655429,473.670456030315,63.3738403240559,212.335032013589,674.245393963152,24.1735267215471,202.534953612962,141.774467529074,184.241473931791,124.787664967986,39.8536521625506,26.7868809617144,43.7736835228015,54.8804390435124,371.749640663792,0,28.093558081798,14.3734483209199,120.214295047694,10.453416960669,24.8268652815889,16.9868025610872,32.6669280020907,30.0535737619234,41.1603292826343,14.3734483209199,20.2534953612962,14.3734483209199,5.22670848033451,0,10.453416960669,154.84123872991,0.653338560041814,4.5733699202927,1.30667712008363,4.5733699202927,5.22670848033451,7.84006272050176,5.88004704037632,2.61335424016725,1.30667712008363,0.653338560041814,9.80007840062721,43.7736835228015,5.88004704037632,0.653338560041814,8.49340128054358,0,1.30667712008363,0.653338560041814,11.1067555207108,16.9868025610872,6.53338560041814,4.5733699202927,0.653338560041814,1.30667712008363,0,0.653338560041814,0.653338560041814,2.61335424016725,22.2135110414217,0.653338560041814,0.653338560041814,2.61335424016725,0,0.653338560041814,0,0,0,0.653338560041814,0,0,1.30667712008363,2.61335424016725,0,0,0,0,2.61335424016725,0,3.92003136025088,0.653338560041814,0,0,0,0,0,0,0,0,0,0.653338560041814,0,0,0,0,0,0.653338560041814,0,0,0
"SP_V376_CORE3",605.14888337469,1651.05459057072,1558.31265508685,981.699751861042,292.493796526055,134.615384615385,1130.89330024814,98.3250620347395,215.880893300248,842.741935483871,89.3300248138958,122.208436724566,571.960297766749,25.1240694789082,108.870967741935,159.429280397022,62.0347394540943,76.9230769230769,171.2158808933,18.3002481389578,23.5732009925558,19.2307692307692,236.66253101737,0.310173697270471,22.0223325062035,12.7171215880893,61.7245657568238,10.8560794044665,5.27295285359802,2.79156327543424,65.7568238213399,17.6799007444169,25.7444168734491,14.2679900744417,21.0918114143921,4.03225806451613,0.930521091811414,8.6848635235732,6.20347394540943,49.6277915632754,1.24069478908189,3.72208436724566,30.3970223325062,2.79156327543424,2.48138957816377,2.1712158808933,2.1712158808933,49.6277915632754,2.1712158808933,1.55086848635236,11.7866004962779,37.531017369727,2.48138957816377,0.620347394540943,3.72208436724566,2.48138957816377,0.930521091811414,0.310173697270471,9.92555831265509,4.65260545905707,1.24069478908189,65.7568238213399,1.86104218362283,11.7866004962779,0,0,0,1.55086848635236,31.6377171215881,1.24069478908189,66.0669975186104,5.58312655086849,0.620347394540943,17.3697270471464,1.24069478908189,14.5781637717122,7.13399503722084,6.82382133995037,31.9478908188586,2.48138957816377,0,0.620347394540943,3.10173697270471,0.620347394540943,0.310173697270471,0.310173697270471,0.620347394540943,0,1.24069478908189,0.620347394540943,0.310173697270471,1.24069478908189,0,0.310173697270471,0,1.86104218362283,0,1.24069478908189,0.310173697270471,2.1712158808933,0,0,0,0,0,0,0,0.620347394540943,2.1712158808933
"SP_V376_IN1",354.694092827004,1338.34388185654,1708.20147679325,2375.39556962025,118.670886075949,121.967299578059,384.361814345992,1.31856540084388,980.353375527426,538.633966244726,25.0527426160338,3.2964135021097,641.482067510549,1.97784810126582,48.7869198312236,158.227848101266,331.619198312236,21.0970464135021,9.22995780590717,59.9947257383966,1.31856540084388,3.2964135021097,264.372362869198,1.31856540084388,15.1635021097046,0.659282700421941,37.5791139240506,2.63713080168776,14.5042194092827,0,45.4905063291139,0,69.2246835443038,5.27426160337553,1.97784810126582,0,0,0,0,71.2025316455696,61.3132911392405,0.659282700421941,1.97784810126582,0,3.2964135021097,4.61497890295359,1.31856540084388,4.61497890295359,0,2.63713080168776,0.659282700421941,45.4905063291139,0,0,0.659282700421941,0,2.63713080168776,7.25210970464135,9.22995780590717,3.2964135021097,2.63713080168776,7.25210970464135,0,2.63713080168776,0,17.1413502109705,0,1.97784810126582,3.95569620253165,0.659282700421941,1.31856540084388,11.207805907173,0.659282700421941,3.2964135021097,3.2964135021097,13.1856540084388,7.91139240506329,0,0,0.659282700421941,0.659282700421941,3.2964135021097,0,0,0,0,0.659282700421941,0,9.88924050632911,0,0,0,0,0,0,0,0,1.31856540084388,0,0,0,0,0,0,0,0,0,0,0
"SP_V376_IN2",365.438216165996,1867.96737896149,2016.10405698359,1944.87457417157,30.9693403530505,72.2617941571178,258.593991947972,4.64540105295757,971.404975740683,924.950965211108,10.3231134510168,3.61308970785589,333.952720140394,0,12.903891813771,86.7141529885413,200.268400949726,33.0339630432538,53.1640342727367,3.61308970785589,0.516155672550841,0,242.593166098895,2.58077836275421,4.64540105295757,1.03231134510168,84.1333746257871,1.03231134510168,20.6462269020337,0,19.0977598843811,0.516155672550841,55.7448126354909,8.7746464333643,0,0,0,0,0,104.26344585527,13.4200474863219,0,13.4200474863219,83.6172189532363,0,10.8392691235677,10.3231134510168,0.516155672550841,0,2.58077836275421,0,35.6147414060081,0,0,0.516155672550841,0,0,3.09693403530505,14.9685145039744,1.03231134510168,0,4.64540105295757,0.516155672550841,0,0,4.12924538040673,0,1.03231134510168,23.2270052647879,0,0,17.0331371941778,1.03231134510168,0.516155672550841,3.61308970785589,4.12924538040673,0,0,0,0,1.03231134510168,0,0,0,0,0,0,0,7.22617941571178,0,1.03231134510168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP_V376_IN3",635.437621738992,1655.65028578727,1396.36619088674,1427.33978350417,230.226394609956,64.8210237251333,363.380911326117,46.6200466200466,276.207810454386,1269.59798192675,82.3833700546029,22.6713925344062,954.433694159722,11.1760385732988,41.1916850273015,161.254270843312,220.008302200083,45.662100456621,291.215633681387,20.755500207555,12.1339847367245,8.62151547083054,305.90414152058,0.957946163425616,19.4782386563208,16.2850847782355,42.4689465785356,7.34425391959638,7.98288469521346,1.27726155123415,9.26014624644762,0.957946163425616,71.5266468691126,9.57946163425616,4.47041542931954,1.59657693904269,0.319315387808539,0,0.319315387808539,107.609285691477,22.0327617587892,1.59657693904269,8.94083085863908,6.38630775617077,1.27726155123415,1.27726155123415,3.83178465370246,1.91589232685123,0.638630775617077,0.957946163425616,4.78973081712808,34.8053772711307,0,0,0.319315387808539,0.319315387808539,0.957946163425616,0.319315387808539,1.59657693904269,1.59657693904269,0.957946163425616,4.47041542931954,0,0,0,7.34425391959638,0,3.83178465370246,2.23520771465977,0.638630775617077,0.638630775617077,17.8816617172782,0,0,0.957946163425616,11.8146693489159,0.319315387808539,0.319315387808539,0,0,5.10904620493662,0,0.319315387808539,0,0,0,0,0,3.51246926589392,0,0.319315387808539,0,0,0,0.319315387808539,0.319315387808539,0,0.638630775617077,0,0,0,0,0,0,0,0,0,0,0
"WIN_A0",1053.57261108536,1397.25845970466,345.010264220913,603.933514336799,1095.29170253626,205.284418250447,552.281305873783,250.976756506192,13.9063638169658,133.765975763194,200.648963644792,368.849745049997,1428.38222634263,110.588702734918,242.368055095689,323.81961459506,74.1672736904841,149.658962982584,45.0301304549368,80.789351698563,101.317793523608,74.1672736904841,456.923382557447,0,74.1672736904841,34.4348056420105,71.5184424872525,35.0970134428184,18.541818422621,18.541818422621,29.1371432355473,29.1371432355473,70.1940268856367,17.2174028210052,47.6789616581683,20.5284418250447,11.2575326137342,0,11.9197404145421,54.3010396662473,1.32441560161579,10.5953248129263,0,0.662207800807894,9.27090921131051,3.97324680484736,0,2.64883120323157,5.29766240646315,0.662207800807894,25.8261042315078,4.63545460565525,1.98662340242368,1.98662340242368,8.60870141050261,0,3.31103900403947,0,10.5953248129263,12.58194821535,7.94649360969472,7.94649360969472,1.98662340242368,1.32441560161579,0,0,1.32441560161579,2.64883120323157,0,3.31103900403947,0,0.662207800807894,0,0,0.662207800807894,1.32441560161579,0,0,0,0,2.64883120323157,2.64883120323157,0,0.662207800807894,1.32441560161579,0,3.97324680484736,1.98662340242368,0.662207800807894,0,0,0,0.662207800807894,0,0,0,0,0,0,0,0.662207800807894,0,0,0,0,0,0,0,0
"WIN_A0_CONINT",735.547724375797,1436.60493364325,637.324735697683,851.765764414786,1163.6799880033,140.21144185349,387.643398065532,152.957936567444,13.4962885206568,412.386593686736,259.428657119292,125.215565719427,1562.57029316938,72.7299992502062,175.451750768539,368.898552897953,84.7267001574567,86.9760815775662,23.2436080077979,71.980205443503,56.9843293094399,44.2378345954862,443.877933568269,0.749793806703157,94.4740196445977,26.9925770413136,54.7349478893304,59.9835045362525,1.49958761340631,5.99835045362525,42.7382469820799,2.24938142010947,89.2254629976756,5.2485566469221,48.7365974357052,9.74731948714104,6.74814426032841,0,1.49958761340631,50.2361850491115,1.49958761340631,10.4971132938442,0,1.49958761340631,29.2419584614231,5.2485566469221,0.749793806703157,3.74896903351578,2.24938142010947,0.749793806703157,29.9917522681263,5.99835045362525,0,0,2.99917522681263,0,3.74896903351578,0.749793806703157,8.99752568043788,9.74731948714104,8.24773187373472,9.74731948714104,0,2.99917522681263,0,0.749793806703157,1.49958761340631,2.99917522681263,2.24938142010947,18.7448451675789,0,3.74896903351578,0.749793806703157,0,1.49958761340631,3.74896903351578,0,0,0,0,2.24938142010947,4.49876284021894,0,2.24938142010947,1.49958761340631,0,0,0.749793806703157,3.74896903351578,0,0.749793806703157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_A0_CORE1",1212.00589830186,1554.96361128288,383.865290396233,558.435998668125,1133.0447605004,122.722732245636,488.512581458403,262.569566665081,11.4160681158731,125.101079769776,210.245921133996,288.255719925796,1332.35028302336,111.782333634591,281.120677353375,299.671788041669,97.9879179945774,112.258003139419,29.0158397945108,50.8966370166009,113.209342149075,48.0426199876326,510.393378680493,0,77.0584597821434,29.4915092993388,62.788374637302,31.394187318651,11.4160681158731,10.464729106217,39.0048993958997,31.394187318651,67.0694001807544,18.0754411834657,39.4805689007278,12.8430766303572,10.940398611045,0,6.65937306759264,58.9830185986776,0,13.7944156400133,0.475669504828045,6.18370356276459,8.08638158207677,6.65937306759264,0,3.32968653379632,4.28102554345241,0,24.2591447462303,7.61071207724873,4.75669504828045,1.42700851448414,6.18370356276459,0,4.75669504828045,0.475669504828045,7.13504257242068,4.28102554345241,7.13504257242068,18.5511106882938,0.475669504828045,0.475669504828045,0,0,1.42700851448414,0.951339009656091,0.951339009656091,2.37834752414023,0,0.475669504828045,0,0,0.951339009656091,1.90267801931218,0,0,0,0,0,3.32968653379632,2.85401702896827,0.475669504828045,0.951339009656091,0.475669504828045,1.90267801931218,0.951339009656091,0.951339009656091,0,0.951339009656091,0,0.475669504828045,0.475669504828045,0,0.951339009656091,0.475669504828045,0,0.475669504828045,0,0,0,0,0,0,0,0,0,0
"WIN_A0_CORE2",1326.05221097496,1478.42301545019,395.844432605221,558.870538092701,1197.12306872669,95.3649440596697,466.702184336707,233.351092168354,14.3846563665424,145.977623867874,192.328183271177,286.094832179009,1329.24880127864,98.0287693127331,291.422482685136,305.807139051678,93.7666489078316,117.741076185402,27.1710175812467,51.1454448588173,93.233883857219,69.2594565796484,506.659563132658,0,66.595631326585,19.1795418220565,68.7266915290357,23.9744272775706,7.9914757591902,10.1225359616409,42.0884389984017,18.1140117208311,77.7836973894512,15.4501864677677,34.0969632392115,15.4501864677677,6.39318060735216,0,14.3846563665424,52.7437400106553,1.06553010122536,16.5157165689931,0.53276505061268,0,9.58977091102824,3.72935535428876,0,4.26212040490144,3.72935535428876,0.53276505061268,19.1795418220565,6.39318060735216,1.59829515183804,2.6638252530634,14.917421417155,0,1.59829515183804,0,12.7863612147043,8.52424080980288,3.72935535428876,5.3276505061268,2.13106020245072,0,0,0,1.06553010122536,2.6638252530634,3.72935535428876,10.1225359616409,0,1.59829515183804,0,0,1.06553010122536,1.06553010122536,0.53276505061268,0,0,0,0.53276505061268,2.6638252530634,0,0.53276505061268,2.13106020245072,0,1.06553010122536,2.6638252530634,0,0,0,0,0.53276505061268,0.53276505061268,0,0,0,0,1.06553010122536,0,0,0,0.53276505061268,0,0,0,0,0,0
"WIN_A0_CORE3",736.240171551108,1255.29224171111,480.563039533733,554.791884312971,1264.08973442569,139.110353549238,561.939847143564,280.420080277121,7.6978061252543,149.557376147798,197.943586077968,324.957387144664,1461.483477209,111.618188816187,197.393742783307,395.887172155936,84.1260240831363,174.300324407544,32.4407543850003,137.460823665255,66.5310386539836,92.9235167977126,540.495958651784,0,84.6758673777973,32.4407543850003,44.5373068675428,42.3379336888987,13.7460823665255,19.7943586077968,55.5341727607632,28.5918513223731,65.9811953593226,8.24764941991532,71.4796283059328,21.9937317864409,11.5467091878815,0,9.34733600923737,48.9360532248309,0,19.2445153131358,1.09968658932204,0.549843294661022,13.1962390718645,7.6978061252543,0,1.09968658932204,4.39874635728817,0,27.4921647330511,10.4470225985594,6.04827624127124,2.19937317864409,13.7460823665255,0,4.39874635728817,1.64952988398306,9.89717930389839,9.34733600923737,9.34733600923737,6.59811953593226,0,1.09968658932204,0,0,2.19937317864409,0.549843294661022,0.549843294661022,17.5949854291527,0,1.64952988398306,0.549843294661022,0,0,4.94858965194919,0,0,0,0,1.09968658932204,4.39874635728817,1.64952988398306,0,0.549843294661022,0,2.19937317864409,0,1.09968658932204,0,0,0.549843294661022,0,0,0,0.549843294661022,0,0.549843294661022,1.09968658932204,0,0,0,0.549843294661022,0.549843294661022,0.549843294661022,0,0,0,0
