"","Proteobacteria","Verrucomicrobia","Actinobacteria","Acidobacteria","Chloroflexi","Entotheonellaeota","Rokubacteria","Bacteria_unclassified","Bacteroidetes","Firmicutes","Nitrospirae","Planctomycetes","Dependentiae","Epsilonbacteraeota","Gemmatimonadetes","Cyanobacteria","Chlamydiae","Latescibacteria","Deinococcus-Thermus","FBP","BRC1","Armatimonadetes","Fibrobacteres","Patescibacteria","Elusimicrobia","WPS-2","RsaHf231","Fusobacteria","Tenericutes","Hydrogenedentes","Synergistetes","WS2","Spirochaetes","GAL15","Lentisphaerae","Kiritimatiellaeota","FCPU426","Omnitrophicaeota"
"WIN_G110_IN3",2748.35988753514,581.068416119963,3078.72539831303,1016.86972820993,426.429240862231,49.203373945642,152.296157450797,56.232427366448,866.916588566073,269.447047797563,11.7150890346767,649.015932521087,7.029053420806,2.34301780693533,39.8313027179007,2.34301780693533,4.68603561387067,7.029053420806,0,4.68603561387067,4.68603561387067,4.68603561387067,7.029053420806,2.34301780693533,2.34301780693533,2.34301780693533,0,0,0,2.34301780693533,0,0,0,0,0,0,0,0
"WIN_H126",2322.72985120216,905.441375398176,2666.5793952088,1792.11938735437,619.627350874896,95.5622463673256,244.796439324519,112.580180651918,180.651917790287,200.724353100319,34.472225858533,676.353798490204,10.4725749443644,0,75.4898110572937,2.18178644674259,9.59986036566741,23.56329362482,0,0,3.05450102543963,7.41807391892482,3.49085831478815,6.54535934022778,5.23628747218222,0.436357289348519,0,0,0,0,0,0,0,0,0,0,0,0.872714578697037
"WIN_H126_CONINT",2414.47250582124,756.761597707326,2914.6516209923,1793.83843811571,624.216371126634,77.4673114812825,156.725774673115,88.6620096722192,253.000179115171,123.141680100304,36.2708221386351,635.411069317571,8.06018269747448,0,70.7504925667204,4.92566720401218,6.26903098692459,4.47787927637471,0,0.447787927637471,1.79115171054988,9.40354648038689,2.68672756582483,8.95575855274942,3.58230342109977,0.895575855274942,0,0,0,0.895575855274942,0,1.79115171054988,0,0,0,0,0,0.447787927637471
"WIN_H126_CORE1",3849.79928635147,1063.22479928635,1346.454058876,797.279214986619,288.247100802855,56.8688670829616,95.8965209634255,75.2676181980375,1791.36931311329,153.322925958965,15.6110615521855,379.683318465656,3.90276538804639,0,34.0098126672614,1.11507582515611,7.24799286351472,16.1685994647636,0,2.23015165031222,7.24799286351472,4.46030330062444,0.557537912578055,8.36306868867083,1.67261373773417,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_H126_CORE2",3354.47888283379,420.214577656676,2050.40871934605,415.531335149864,214.151907356948,12.7724795640327,100.476839237057,45.5551771117166,1143.98841961853,1880.96049046322,3.83174386920981,285.677792915531,2.12874659400545,15.7527247956403,27.6737057220708,1.27724795640327,8.5149863760218,6.38623978201635,0,0,0.85149863760218,7.66348773841962,0,0.85149863760218,0,0,0,0,0.42574931880109,0,0,0,0,0.42574931880109,0,0,0,0
"WIN_H126_CORE3",2481.91646573851,860.231780353115,2674.80749786109,1662.12957921755,573.228591428794,117.445749397216,268.336314847943,158.668429649218,203.002255580618,125.223613595707,22.5558061756242,721.008011200125,6.22229135879287,0,72.3341370459672,3.88893209924555,3.88893209924555,21.000233335926,0,0,1.55557283969822,10.1112234580384,1.55557283969822,5.44450493894377,2.33335925954733,0,0,0,0,0,0,0.777786419849109,0.777786419849109,0,0,0,0,1.55557283969822
"WIN_H126_IN1",4038.26787512588,14.5462683227034,3224.42281153258,3.35683115139308,26.481667972101,0,1.86490619521838,4.84875610756779,1237.17876990787,1378.91164074447,0,48.1145798366342,0,2.61086867330573,1.11894371713103,0,2.23788743426206,0,0.745962478087352,2.98384991234941,2.61086867330573,0,0,2.23788743426206,0,0,0,4.84875610756779,0.745962478087352,0,1.4919249561747,0,0,0,0.372981239043676,0,0,0
"WIN_H126_IN2",4235.13833716635,168.652867795665,1607.77754547355,64.1159662694264,126.83810718517,2.43919436894557,8.3629521220991,54.7076451320649,3123.91107394244,510.488535786466,1.74228169210398,72.4789183915255,0.696912676841592,0.348456338420796,9.05986479894069,2.43919436894557,3.48456338420796,0.696912676841592,0,1.39382535368318,0,2.43919436894557,0,1.39382535368318,0.348456338420796,0,0,0,1.04536901526239,0,0,0,0,0,0,0,0,0
"WIN_H126_IN3",3621.74100926682,384.596917462909,2934.65213424881,390.83881499976,297.690497911365,17.7654006818073,40.3322610073462,36.971239256734,1746.29087242522,186.29663417679,11.5235031449561,255.917799010899,9.12277332309022,0,27.3683199692707,3.36102175061219,5.76175157247803,3.36102175061219,0,4.32131367935852,12.9639410380756,3.36102175061219,0,2.88087578623902,0,2.40072982186585,0.480145964373169,0,0,0,0,0,0,0,0,0,0,0
"WIN_J140",2321.35728542914,1082.33532934132,2752.99401197605,1792.41516966068,636.22754491018,87.8243512974052,177.644710578842,123.253493013972,188.12375249501,26.4471057884232,31.437125748503,585.329341317365,28.9421157684631,0,95.309381237525,3.49301397205589,4.99001996007984,27.4451097804391,0,0,1.99600798403194,12.4750499001996,3.49301397205589,6.98602794411178,7.98403193612774,0,0,0,0,0.499001996007984,0,0,0,0,0,0,0,0.998003992015968
"WIN_J140_CONINT",2534.77588871716,716.428766251477,3009.3644876807,1656.05964178562,624.602236566961,62.7329757250659,145.467769797254,75.4614055823257,265.478679879989,108.191653786708,35.0031821074643,632.33021183744,3.63669424493136,0,68.1880170924629,9.54632239294481,7.72797527047913,6.8188017092463,0.45458678061642,0,4.09128102554778,10.4554959541777,3.18210746431494,11.8192562960269,4.09128102554778,0.909173561232839,0,0,0,0.909173561232839,0,1.36376034184926,0,0,0,0,0,0.909173561232839
"WIN_J140_CORE1",3724.60149798348,521.60553101594,2328.01997311312,378.720952563856,310.351449971193,25.3504897253697,62.992125984252,33.4165546379873,1537.16151334742,615.325523333973,9.21835990013443,284.616861916651,6.52967159592856,38.4098329172268,14.2116381793739,7.29786825427309,6.14557326675629,9.6024582293067,0,13.0593431918571,47.244094488189,4.99327827923948,0.384098329172268,11.1388515459958,0,0,0.768196658344536,6.14557326675629,1.1522949875168,0.384098329172268,0,0,0,0,0.768196658344536,0,0.384098329172268,0
"WIN_J140_CORE2",3284.36408465174,2163.55044175056,1245.12019724676,1572.83747688514,318.471337579618,90.4047667967947,283.542223135402,141.771111567701,218.82062872406,97.5960550647216,19.5192110129443,423.258680912266,24.6558454900349,2.05465379083624,59.5849599342511,2.05465379083624,9.2459420587631,17.4645572221081,0,0,3.08198068625437,14.3825765358537,0,2.05465379083624,2.05465379083624,3.08198068625437,0,0,0,0,0,0,0,0,0,1.02732689541812,0,0
"WIN_J140_CORE3",2304.95823707126,758.841300870801,2769.68189088324,1776.25733072685,594.455304780523,119.068775546472,369.646347965168,222.143237959837,96.8544517504887,148.391682957171,34.6543451217345,626.443931046739,41.7629287364493,0,75.5287009063444,5.33143771103608,6.22001066287542,23.102896747823,0,0,0,15.9943131331082,1.77714590367869,6.22001066287542,1.77714590367869,0,0,0,0,0,0,0,0,0,0,0.888572951839346,0,0
"WIN_J140_IN1",3967.5773880232,133.463769128642,2475.36859758228,26.902382782475,236.880721123611,1.04814478373279,3.14443435119838,42.2751729438893,2019.42561665851,839.913353364545,0,142.198308993082,0.349381594577598,51.0097128083293,3.84319754035357,6.28886870239676,5.59010551324156,0,0,5.59010551324156,24.1073300258542,0,0,7.33701348612955,0,0.349381594577598,0.349381594577598,2.79505275662078,3.49381594577598,0,0,0,0,0,0.698763189155195,0,0,0
"WIN_J140_IN2",4433.15266485998,200.617283950617,3004.36615477266,36.8864799759109,181.797651309846,0,3.01114122252334,41.4031918096959,1627.52183077386,313.911472448058,0,129.479072568503,3.38753387533875,0,5.26949713941584,1.12917795844625,9.78620897320084,0,0,2.63474856970792,2.63474856970792,1.12917795844625,0,1.88196326407709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_J140_IN3",4044.01650618982,453.060522696011,1953.23246217331,186.554332874828,252.751031636864,15.474552957359,26.6506189821183,35.2475928473177,2214.58046767538,463.37689133425,4.29848693259973,269.944979367263,0,3.43878954607978,12.0357634112792,4.29848693259973,5.15818431911967,0,0,9.4566712517194,22.3521320495186,18.9133425034388,0,3.43878954607978,0,1.71939477303989,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_K158",2130.47619047619,1010.47619047619,2953.33333333333,1642.85714285714,660,86.6666666666667,280,128.571428571429,154.285714285714,41.9047619047619,45.7142857142857,643.809523809524,20.952380952381,0,94.2857142857143,5.71428571428571,11.4285714285714,50.4761904761905,0,0,2.85714285714286,11.4285714285714,0.952380952380952,8.57142857142857,9.52380952380952,1.9047619047619,0,0,0,0,0,0.952380952380952,0,0,0,0,0,2.85714285714286
"WIN_K158_CONINT",2422.91100814827,762.102572295894,2776.8014059754,1839.75075890717,671.033711455504,71.8964690845183,161.367630611919,104.649305000799,302.764019811471,27.160888320818,28.7585876338073,623.90158172232,20.7700910688608,0,100.655056718326,3.19539862597859,7.98849656494648,14.3792938169037,0,0,6.39079725195718,19.9712414123662,2.39654896948394,21.5689407253555,5.59194759546253,0,0,0,0,0,0,1.5976993129893,0,0,0,0.798849656494648,0,0.798849656494648
"WIN_K158_CORE1",2949.49075036375,257.742673040948,3049.95496431788,229.335550474607,133.721333056191,14.5499896071503,43.6499688214508,44.3428254694104,1318.506201067,1692.64879096515,5.5428531836763,176.678445229682,4.15713988775722,6.23570983163583,13.1642763112312,5.5428531836763,6.92856647959537,0,0,7.62142312755491,2.07856994387861,2.77142659183815,0,4.15713988775722,0,1.38571329591907,3.46428323979769,2.77142659183815,2.07856994387861,0,21.4785560867457,0,0,0,0,0,0,0
"WIN_K158_CORE2",2789.32865731463,1687.12424849699,1343.9378757515,1776.05210420842,473.446893787575,88.9278557114229,141.533066132265,113.977955911824,487.224448897796,58.8677354709419,45.0901803607214,770.290581162325,23.7975951903808,0,81.4128256513026,7.51503006012024,12.5250501002004,33.8176352705411,0,0,6.2625250501002,28.8076152304609,5.01002004008016,13.7775551102204,3.75751503006012,1.25250501002004,0,0,0,1.25250501002004,0,0,2.50501002004008,0,0,0,1.25250501002004,1.25250501002004
"WIN_K158_CORE3",2740.04436463505,895.743107637055,2381.95838174712,1265.44839970424,667.582127389881,60.2091475652266,185.908946868068,128.868701806274,690.820745748389,36.9705292067181,24.2949191929862,695.0459490863,10.5630083447766,0,95.0670751029893,16.9008133516425,11.6193091792543,36.9705292067181,0,0,7.39410584134361,15.8445125171649,3.16890250343298,20.0697158550755,3.16890250343298,4.22520333791064,0,0,0,0,0,0,0,0,0,0,0,2.11260166895532
"WIN_K158_IN1",4928.90018547778,92.0519337775641,2065.67287215772,35.7216459435323,85.1823864807309,0,3.43477364841657,177.234320258295,1894.62114446658,564.676787799684,0.686954729683314,100.295390533764,0,5.49563783746651,5.49563783746651,10.3043209452497,10.991275674933,1.37390945936663,0,1.37390945936663,6.18259256714983,0,0,3.43477364841657,0,0,0,0,4.12172837809988,0,0,0,0,0,2.74781891873326,0,0,0
"WIN_K158_IN2",5040.33697436996,82.815734989648,2320.98236595988,47.1192974941101,55.6864424930392,0.713928749910759,8.56714499892911,4.28357249946455,1390.73320482616,863.139858642108,0.713928749910759,116.370386235454,0.713928749910759,3.56964374955379,3.56964374955379,2.14178624973228,6.42535874919683,0,0,2.14178624973228,0.713928749910759,2.14178624973228,0,0.713928749910759,0,0,19.9900049975012,23.559648747055,0,0,2.14178624973228,0,0,0,0.713928749910759,0,0,0
"WIN_K158_IN3",4435.93372741654,383.814836399967,1014.90300557822,104.071268004329,385.479976688036,0.832570144034635,0,80.7593039713596,3060.52784947132,218.965947881109,0,166.514028806927,4.16285072017318,4.99542086420781,42.4610773457664,4.99542086420781,14.1536924485888,0,0,11.6559820164849,11.6559820164849,19.1491133127966,0,33.3028057613854,0,0,0,0,0.832570144034635,0,0,0,0.832570144034635,0,0,0,0,0
"WIN_M172",2405.71468853538,951.664825998073,3208.87280588387,1508.3300044646,591.207086965717,101.980872711892,220.175294311159,109.500199732124,151.796414220927,29.1373922033978,32.4270977747492,499.330309937261,18.7983175505792,0.23497896938224,86.2372817632822,4.46460041826257,5.16953732640929,36.8916981930117,0,0,1.64485278567568,13.3938012547877,2.81974763258688,7.28434805084945,7.75430598961393,1.1748948469112,0,0,0,0.23497896938224,0,0.469957938764481,0,0.23497896938224,0,0.704936908146721,0.704936908146721,1.64485278567568
"WIN_M172_CONINT",2588.62218079184,723.219140837412,3311.32344182915,1453.6885988762,608.767705015666,59.5561770113157,109.272637820762,69.136953313136,303.73650275771,16.0542738030503,28.2244491053626,538.853932002382,12.9469950024599,0,103.31702011963,6.99137730132836,6.99137730132836,9.06289650172195,0,1.03575960019679,3.10727880059038,16.5721536031487,2.07151920039359,11.1344157021155,11.6522955022139,1.03575960019679,0,0,0,0.258939900049199,0,1.81257930034439,0,0,0,0,0.517879800098397,1.03575960019679
"WIN_M172_CORE1",2105.99568812597,350.680894031602,3976.74862866032,375.788008623748,493.682285839042,5.18516497011708,86.5103839751112,36.5690582102994,366.509292361433,1972.54591600033,8.73290942335507,136.451709739923,7.095488906476,1.63742051687908,32.7484103375815,1.91032393635892,18.2845291051497,8.73290942335507,0,0.818710258439538,3.00193761427831,1.91032393635892,1.09161367791938,4.09355129219769,0.818710258439538,0.272903419479846,0,0,0,0,0,0.272903419479846,1.09161367791938,0,0,0.272903419479846,0,0.545806838959692
"WIN_M172_CORE2",3037.88420300214,1103.69840891642,2921.39888279988,986.683609985969,299.155481428534,89.481905064464,270.034151377968,111.455272284436,338.072167950653,157.255182273052,41.5640801630794,421.9945463691,35.2103354247743,0,57.9779207370344,47.6530855372885,37.8577290657348,18.5317554867233,0,7.41270219468933,1.32369682048024,10.5895745638419,0.794218092288142,2.91213300505652,0.529478728192095,0,0,0,0,0,0,0,0,0,0,0,0,0.264739364096047
"WIN_M172_CORE3",2562.14696618684,711.664107035948,2947.65338261707,1511.83069995054,530.23401098472,87.2009787333732,237.915506156129,146.289403128823,318.869250592186,149.152718848426,30.7155686284718,583.856105370019,15.6180857432907,0,89.5436915948669,4.16482286487753,9.11055001691959,30.7155686284718,0,0.520602858109691,3.38391857771299,7.28844001353567,5.20602858109691,8.06934430070021,6.50753572637114,0.260301429054845,0,0,0,0,0,0.780904287164536,0.520602858109691,0.260301429054845,0,0.260301429054845,0,0.260301429054845
"WIN_M172_IN1",5173.42154932722,54.1878919489375,1590.93215351207,39.778377610456,25.5718141781503,0.202950906175796,4.66787084204331,23.3393542102165,2079.84088648956,744.626874758996,0,39.3724757981044,1.01475453087898,93.3574168408662,6.49442899762547,2.63836178028535,12.3800052767236,0,0.608852718527388,4.05901812351592,2.63836178028535,1.01475453087898,9.53869259026242,47.4905120451363,0,0,5.88557627909809,2.84131268646115,16.0331215878879,0,6.69737990380127,0,3.24721449881274,0,2.84131268646115,2.84131268646115,0,0
"WIN_M172_IN2",4372.77669642258,290.623531780656,3348.32315367922,116.115175515135,174.060898941763,2.90847260442535,32.2169273105578,24.8338814685549,762.914737006958,190.393091258921,2.46101528066761,319.037071839273,26.8474394254648,0.447457323757747,27.2948967492225,38.4813298431662,242.745598138578,0.447457323757747,0,19.9118509072197,1.78982929503099,1.56610063315211,0.223728661878873,3.13220126630423,0.447457323757747,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_M172_IN3",3997.056531902,144.143364210891,3483.68106657432,109.730759241624,141.113323521773,1.94788330014717,30.7332698467665,24.889619946325,1573.45684356333,164.055060167951,4.76149251147087,204.527746515453,7.1422387672063,3.67933512250022,12.1201627564713,5.84364990044152,58.6529304822093,0.865725911176522,0,19.91169595706,4.54506103367674,0.865725911176522,0,4.54506103367674,0,0,0,0,1.51502034455891,0,0,0,0,0,0.21643147779413,0,0,0
"WIN_N186",2502.98566878981,1032.04617834395,2847.33280254777,1615.24681528662,483.346602972399,135.350318471338,249.137473460722,122.744161358811,115.445859872611,168.524416135881,47.4389596602972,532.112526539278,17.2505307855626,0,75.3052016985138,1.99044585987261,8.62526539278132,15.9235668789809,0,0,2.98566878980892,13.9331210191083,2.32218683651805,2.98566878980892,5.6395966029724,0.66348195329087,0,0,0,0,0,0.331740976645435,0,0,0,0,0,0.331740976645435
"WIN_N186_CONINT",2432.13867677387,900.730171116437,3072.2925143526,1462.29307173513,523.103505936124,83.8860710105345,159.411404046597,85.8369098712446,447.578172900061,111.197815060476,37.6233208851235,542.333203277409,6.96728164539323,0,79.1483194916671,5.01644278468313,4.7377515188674,14.4919458224179,0,0.278691265815729,3.06560392397302,12.5411069617078,2.78691265815729,3.34429518978875,5.85251658213032,0.278691265815729,0,0,0,0.836073797447188,0,0.557382531631459,0,0,0,0,0,1.67214759489438
"WIN_N186_CORE1",4241.79729980637,314.050025198271,2519.82706029018,357.550197607491,277.446221585634,20.6891063897509,30.5031696771969,41.3782127795019,1458.58200047744,297.074348160526,7.69210365772791,303.44022704968,23.3415559268985,1.59146972228853,27.8507201400493,7.42685870401316,21.2195962971804,9.81406328744596,0,2.65244953714756,11.6707779634492,2.65244953714756,0.265244953714756,7.69210365772791,0.795734861144267,0.265244953714756,0.530489907429511,0,1.85671467600329,0.795734861144267,1.32622476857378,0,3.71342935200658,0,2.65244953714756,0.265244953714756,0,1.06097981485902
"WIN_N186_CORE2",3316.54410530204,1112.45424935361,2370.30321345825,1072.83167119976,481.179275376918,77.5662335045835,209.529565830563,143.38000738726,403.277257311709,84.2819247171015,32.5711023807125,526.174406500789,14.4387361069138,0.671569121251805,68.1642658070582,5.03676840938854,8.73039857627346,33.2426715019643,0,1.67892280312951,6.37990665189215,19.8112890769282,0.671569121251805,3.35784560625902,2.68627648500722,2.68627648500722,0.335784560625902,0,0.335784560625902,0,0,0,0,0,0,0,0.335784560625902,1.34313824250361
"WIN_N186_CORE3",2745.71293461759,964.185270912666,1831.3049105254,1910.20184673586,408.173423927923,143.358470842978,547.051942557057,227.233131735484,142.860698374773,200.602304686528,48.0350431817616,612.260135891884,20.4086711963961,0,95.0745414271137,16.6753776848603,6.2221558525598,45.2972946066353,0,0.746658702307175,2.48886234102392,15.9287189825531,1.24443117051196,6.47104208666219,5.9732696184574,0,0,0,0,0,0,0,0,0.746658702307175,0,0,0,1.49331740461435
"WIN_N186_IN1",4376.29111711425,333.439271147836,2012.28878648233,507.177286932571,183.007574553737,21.1875629005774,69.3892684993909,59.854865194131,1198.15668202765,891.996398114307,10.8586259865459,208.43265003443,9.00471423274538,6.09142433391599,24.8953864081784,2.38360082631495,12.9773822766036,4.76720165262991,0,6.09142433391599,2.38360082631495,7.68049155145929,3.70782350760104,7.41564701520208,0.264844536257217,0,5.56173526140156,0.529689072514434,19.8633402192913,0,1.05937814502887,0,9.79924784151703,0,1.5890672175433,0.264844536257217,0,0
"WIN_N186_IN2",4912.39120476409,355.87494273935,2041.91479615208,156.894182317911,174.072377462208,1.43151626202474,5.15345854328905,27.7714154832799,1590.70087036189,241.92624828218,3.72194228126431,284.299129638113,8.30279431974347,0.286303252404947,25.4809894640403,4.58085203847916,98.4883188273019,0,0,56.6880439761796,5.15345854328905,3.14933577645442,0,0.572606504809895,0,0.572606504809895,0,0.286303252404947,0.286303252404947,0,0,0,0,0,0,0,0,0
"WIN_N186_IN3",3563.85613791737,811.453482611711,2922.07470524126,647.72614683444,396.809670068364,39.6314277221837,125.334390171406,82.4829089467948,738.135341325671,48.0531061131477,22.0449816704647,467.403150698504,5.20162488853661,0,49.291588229466,23.7788566333102,4.95392846527296,5.94471415832755,0,9.41246408401863,1.98157138610918,20.8064995541464,0.495392846527296,7.18319627464579,1.23848211631824,4.45853561874567,0,0,0,0.247696423263648,0,0,0,0,0,0,0,0
"WIN_P201",2442.76795005203,1063.02029136316,2547.47658688866,1885.08064516129,453.629032258065,124.544745057232,330.710197710718,166.493236212279,137.877211238293,156.737773152966,47.1514047866805,477.69250780437,23.4131113423517,0,76.4177939646202,3.90218522372529,10.7310093652445,27.9656607700312,0,0.650364203954214,1.95109261186264,14.3080124869927,1.30072840790843,1.62591050988554,2.92663891779396,0.650364203954214,0,0,0,0,0,0.325182101977107,0,0.325182101977107,0,0,0,0.325182101977107
"WIN_P201_CONINT",2470.9784411277,762.398055385175,3208.16011267862,1665.41720620641,608.82800608828,89.0524546218678,124.264522138168,94.5046457211659,248.07469501806,21.3544151389173,29.7598764170017,500.238533360594,6.3608896158477,0,96.3220427542652,7.72393739067221,9.31415979463413,13.8576523773825,0.227174629137418,0.454349258274836,5.22501647016061,14.9935255230696,1.81739703309934,10.4500329403212,8.40546127808446,0,0,0,0,0.227174629137418,0,0.908698516549672,0.227174629137418,0,0,0.454349258274836,0,0
"WIN_P201_CORE1",3267.63001931145,1252.24745288673,2109.94206565892,1006.85889325431,358.593593926883,86.9015116201638,219.085036958114,107.877738562962,771.126057135247,293.334221215955,31.2978624225877,343.610574682027,13.9841512951988,0,59.9320769794233,4.99433974828528,7.65798761403742,24.6387427582074,0,2.99660384897117,3.32955983219018,18.312579077046,0.665911966438037,6.32616368116135,1.33182393287607,0,0.998867949657055,0,0,0,4.32842778184724,0,0.332955983219018,0,0.998867949657055,0.332955983219018,0,0.332955983219018
"WIN_P201_CORE2",2558.99058437845,1782.4877063241,2238.40201273206,1353.2573476156,518.812183128121,105.592193039302,319.063774635002,122.746159417528,288.186635154195,43.8379140776884,36.9763275263981,422.368772157207,28.5899439637098,0,68.9970647657531,6.86158655129036,12.1983760911829,47.6499066061831,0,3.43079327564518,1.90599626424732,28.5899439637098,1.52479701139786,6.4803872984409,1.90599626424732,0.762398505698929,0,0,0,0,0,0.381199252849464,0,0,0,0,0,0
"WIN_P201_CORE3",2249.34015445274,1090.29293883802,2440.28805109323,1864.83756394799,625.30548404966,101.013392420737,415.132457883932,202.352634494444,134.575906676659,53.4393430870996,43.9897031509661,540.584574277428,20.2026784841474,0,98.080745544006,3.58434618267132,7.49454201831275,69.4059760826355,0,0.32584965297012,1.30339861188048,20.5285281371175,0.651699305940239,8.14624132425299,5.53944410049203,0,0,0,0,0.651699305940239,0,1.30339861188048,0,0.977548958910359,0,0,0,0.651699305940239
"WIN_P201_IN1",4292.4017976032,224.492343541944,2016.06191744341,370.339547270306,127.53828229028,5.40945406125166,14.1478029294274,30.3761651131824,2115.0965379494,582.76464713715,4.36917443408788,122.336884154461,4.16111850865513,1.66444740346205,19.7653129161118,11.8591877496671,10.8189081225033,1.04027962716378,0.624167776298269,4.7852862849534,6.44973368841545,4.16111850865513,0.832223701731025,8.32223701731025,0.208055925432756,0,0.624167776298269,0.208055925432756,11.0269640479361,0,1.24833555259654,0,3.3288948069241,0,1.04027962716378,0.416111850865513,0,0
"WIN_P201_IN2",2722.04320840812,65.7425228693151,4929.17540710625,28.9786120542376,171.925347635216,0.432516597824442,1.29754979347332,7.56904046192773,829.783092926191,1035.87725178954,0,149.867001146169,0.432516597824442,0,4.75768257606886,5.83897407062996,28.9786120542376,0,0.432516597824442,5.83897407062996,5.83897407062996,2.59509958694665,0,1.51380809238555,0,0.216258298912221,0.648774896736662,0,0.216258298912221,0,0,0,0,0,0,0,0,0
"WIN_P201_IN3",3177.20792268682,633.432207444264,3246.81848626926,666.682614103914,413.835996555354,32.7719835422448,85.1593148980959,69.6105635824323,1032.43708736006,107.884412974835,14.1134819634485,388.957994450292,9.09003923069563,0.239211558702516,54.5402353841738,7.65476987848053,9.80767390680318,4.54501961534781,0.239211558702516,16.5055975504736,13.6350588460434,6.21950052626543,1.4352693522151,3.82738493924026,1.4352693522151,0.956846234810066,0.239211558702516,0,0.239211558702516,0.239211558702516,0,0,0,0,0,0,0,0.239211558702516
"WIN_Q216",2281.95296523517,1399.02862985685,2511.24744376278,1649.28425357873,610.940695296523,108.128834355828,229.294478527607,111.196319018405,215.235173824131,32.4642126789366,36.2985685071575,641.61554192229,15.8486707566462,0,67.7402862985685,2.55623721881391,8.43558282208589,30.6748466257669,0,0.766871165644172,2.55623721881391,17.3824130879346,5.3680981595092,6.90184049079755,10.9918200408998,1.02249488752556,0,0,0,0.255623721881391,0,0.511247443762781,0,0.511247443762781,0,0.255623721881391,0.255623721881391,1.27811860940695
"WIN_Q216_CONINT",2280.18347197388,1062.73808598305,2706.21161470885,1852.85962320869,592.396797014693,106.507035683744,196.947316592811,96.1413874420171,197.983881416984,16.8441783928062,46.386275881728,677.135971390811,15.2893311565472,0,78.2606442250382,5.96024773899298,7.25595376920884,17.3624608048926,0,0.259141206043173,1.03656482417269,21.2495788955402,0.777423618129519,7.77423618129519,7.77423618129519,0.777423618129519,0,0,0,0.518282412086346,0,1.55484723625904,0,0,0,0,0,1.81398844230221
"WIN_Q216_CORE1",3189.68591989594,1259.88712418438,2142.75223968277,1311.49948597445,382.476973753226,93.1540188406101,205.40041541657,110.148333088559,226.381050290582,268.342320038604,26.015987243774,624.593500199316,19.0923777353503,0,65.6693871556553,6.08438411346327,10.0707047395254,11.7491555294463,0,13.2177999706271,6.71380315968361,19.0923777353503,0.629419046220339,3.77651427732203,0,1.6784507899209,0,0,0,0,0,0.209806348740113,0,0,0,0,0,0.419612697480226
"WIN_Q216_CORE2",2973.12213698328,1280.42386445168,1931.67393344004,1227.71676141067,449.804073072465,84.165792814173,203.929576687455,112.588994977648,840.278161046415,87.2012804238645,21.8003201059661,583.917434737016,11.5900436006402,0,56.018544069761,24.2839008775319,25.1117611347205,30.078922677852,1.10381367625145,9.38241624813731,6.34692863844583,27.5953419062862,0.827860257188587,7.17478889563442,2.75953419062862,1.10381367625145,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_Q216_CORE3",2319.55527660719,1254.66989449774,1510.50539466212,2292.05893780448,513.165366568039,120.147045637945,349.980573238889,284.228458710661,186.198033414029,46.02648016976,44.2332406826265,838.63833348277,36.1636629905257,0.298873247855584,77.707044442452,3.58647897426701,8.96619743566753,61.866762306106,0.298873247855584,0.896619743566753,3.58647897426701,22.4154935891688,2.39098598284468,9.5639439313787,8.96619743566753,0,0,0,0,0.597746495711169,0,0.896619743566753,0,1.49436623927792,0,0.298873247855584,0,0.597746495711169
"WIN_Q216_IN1",3965.75757575758,473.333333333333,3040.60606060606,188.787878787879,373.636363636364,0.909090909090909,5.75757575757576,44.8484848484848,825.454545454545,497.878787878788,0.303030303030303,407.575757575758,2.12121212121212,4.84848484848485,50.6060606060606,13.3333333333333,28.4848484848485,0,7.87878787878788,29.0909090909091,16.0606060606061,10.6060606060606,0,10.6060606060606,0,0,0,0,0.909090909090909,0,0,0,0,0,0,0,0,0
"WIN_Q216_IN2",2826.281706724,877.933911797077,2735.67278404873,1280.04300084466,603.803527093092,51.1914817374389,97.2638153011339,69.1085003455425,426.169085464179,223.450817783921,38.9055261204536,593.821188154291,2.30361667818475,0,89.3291356318309,18.6848908341652,13.3097852517341,2.81553149555914,0,7.93467966930303,7.42276485192864,19.4527630602268,2.04765926949756,7.93467966930303,1.27978704343597,1.53574445212317,0,0,0.255957408687194,0.767872226061583,0,0.767872226061583,0,0,0,0,0,0.255957408687194
"WIN_Q216_IN3",3733.59906992194,212.035652992305,3365.44317112329,217.202753326321,281.606968203879,5.536178929303,52.0400819354481,68.8331580210006,1435.34665707062,190.444555168023,2.7680894646515,359.851630404695,3.13716805993836,0,25.8355016700806,0.5536178929303,16.4239974902656,2.39901086936463,0,11.4414364538929,7.38157190573733,2.58355016700806,0,4.9825610363727,0.369078595286866,0.184539297643433,0,0,0,0,0,0,0,0,0,0,0,0
