"ADH_10_actual","ITS00002","ITS00003","ITS00004","ITS00007","ITS00009","ITS00010","ITS00012","ITS00017","ITS00021","ITS00027","ITS00031","ITS00041","ITS00045","ITS00050","ITS00053","ITS00054","ITS00063","ITS00064","ITS00065","ITS00072","ITS00100","ITS00117","ITS00211","ITS00224","ITS00230","ITS00236","ITS00239","ITS00245","ITS00250","ITS00298","ITS00350","ITS00377","ITS00381","ITS00418","ITS00455","ITS00462","ITS00467","ITS00481","ITS00528","ITS00550","ITS00556","ITS00564","ITS00574","ITS00692","ITS00719","ITS00755","ITS00764","ITS01048","ITS01053","ITS01100","ITS01117","ITS01185","ITS01373","ITS01462","ITS01481","ITS01531","ITS01777","ITS01816","ITS02274","ITS02400","ITS02420","ITS02444","ITS02456","ITS02656","ITS02672","ITS02742"
0,51.4947364243405,4421.30433488446,97.7308581463879,722.017720539355,2673.9559665433,197.346880053975,374.453054461389,9.92191453262821,521.098951253634,72.1323186522071,34.825920009525,66.5760465139353,69.2549634377449,33.6352902656096,118.666097810233,259.954160754859,45.9384642860686,30.1626201791898,0.892972307936539,47.4267514659629,0.297657435978846,11.5094208578487,1.98438290652564,3.27423179576731,7.83831248077629,56.5549128359808,0,0,14.5852143629635,29.8649627432109,0,0,0,0,1.88516376119936,1.19062974391539,0,3.07579350511475,3.96876581305129,0,0.198438290652564,0,0.694534017283975,2.97657435978847,0,1.48828717989423,1.19062974391539,1.88516376119936,3.57188923174616,1.38906803456795,0.0992191453262822,0.496095726631411,0,0,0,0,0,0,0,0,0.198438290652564,0,0,0,0,0.892972307936539
1445.51502,115.178172059043,4284.14343223498,237.624869539287,886.200984046519,1253.35470404055,695.541971074996,917.325182644998,46.2203667809751,174.071865215447,249.925451021321,46.965856567765,144.065901297152,58.1482033696138,95.0499478157149,113.314447592068,300.246011629641,38.9518413597734,27.5831221112271,0,106.791411957656,0,23.66930073058,2.98195914715968,9.69136722826897,13.4188161622186,62.0620247502609,1.30460712688236,0,12.4869539287312,33.9197852989414,0,0.37274489339496,21.0600864768153,0,2.60921425376472,0,0,2.23646936036976,5.77754584762189,0.931862233487401,4.10019382734457,0,0,0.37274489339496,0,2.42284180706724,8.20038765468913,0,0,0.18637244669748,0,1.30460712688236,0,0,0,0,0,0,0,0,0,0,0,0,0.18637244669748,0
2962.59226,1238.85933397817,2622.37460273594,1412.61917921791,639.422412601907,1040.48638938787,847.03606466768,867.331076412878,132.824374740915,252.780848417853,536.5655658422,75.3074478375017,13.2997098245129,4.23172585325411,7.4271106812215,10.7088572612961,103.547740776565,20.9859057620561,12.3497305513334,0,24.5267375984524,0.172723504214454,17.0996269172309,7.34074892911427,14.6814978582285,2.50449081110958,28.3266546911704,0,0,34.7174243471052,19.6904794804477,0,2.50449081110958,1.2954262816084,0,0.604532264750587,0.0863617521072268,0,1.12270277739395,1.2954262816084,0.25908525632168,0.345447008428907,0,0.0863617521072268,0.518170512643361,0,0.604532264750587,0,1.89995854635899,0,0.518170512643361,0.345447008428907,0.431808760536134,0,0,0,0.172723504214454,0,0,0,0,0.690894016857814,0,0,0,0,0
3504.55394,1337.77986719163,3158.31227595933,1920.72633249104,1038.37339131457,947.288006111535,136.628077804548,234.765234765235,30.2638537932656,193.923723335488,574.131750602339,32.3206205559147,15.5726626314862,17.6294293941353,27.3256155609097,22.9182582123759,169.83016983017,11.4591291061879,28.2070870306164,0.293823823235588,27.9132632073809,0,4.40735734853382,0,0,0.881471469706764,20.5676676264912,0,0,5.58265264147617,20.8614914497267,0,0,0,0,1.17529529294235,0,0,0,2.05676676264912,0,0,0,4.40735734853382,0,0,0.881471469706764,0,0.881471469706764,2.3505905858847,6.17030028794735,0.587647646471176,0.293823823235588,0,0,0,0,1.46911911617794,0,0,0,0,0,1.46911911617794,0,0,0
4583.2796,3491.65743013221,3032.71712453487,530.935792890508,842.322460612778,651.522048927243,665.673739213047,145.623861927005,34.9833742379859,227.960969044415,127.958989787032,45.1270683239648,11.8260628612145,6.87791940463938,17.2195392288813,13.5579130710158,65.4144564959227,13.3599873327528,14.3990974586335,0,10.7869527353337,0.0989628691315019,9.20354682922967,0,0.940147256749268,1.23703586414377,14.2011717203705,0,0,4.40384767635183,10.3911012588077,0,0,0,0,0.593777214789011,0,0,0.940147256749268,1.38548016784103,0,0,0,0.148444303697253,0.841184387617766,0,0.54429578022326,0.692740083920513,0.494814345657509,1.18755442957802,0.989628691315019,0.247407172828755,0.346370041960257,0.445332911091758,0,0,0.197925738263004,0,0,0,0,0.197925738263004,0,0,0,0.0494814345657509,0.247407172828755
0,20.4135972308512,1280.55382976835,54.14041004704,219.401792846366,239.815390077217,247.803319428419,2410.93458773409,0,1420.96387680838,1962.0129581965,15.6208396201296,74.1989881956155,342.593414396024,285.612851690778,80.4118221354398,257.921363273276,62.1283393982427,54.4954291293157,6.74536256323777,20.7686163131268,71.8913641608236,6.3903434809621,89.8198278157451,133.132155853377,0,411.999644980918,4.26022898730807,0,38.8745895091861,41.5372326262536,0,9.94053430371882,4.26022898730807,0,56.2705245406941,2.84015265820538,10.1180438448567,2.13011449365403,9.58551522144315,19.3485399840241,0,0,0,18.8160113606106,0.710038164551345,2.84015265820538,2.30762403479187,0,3.55019082275672,0.177509541137836,0,2.13011449365403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639.949,109.533824044865,2645.24185068349,336.706975113915,269.234139502278,1002.23449001051,1487.90746582545,853.487556957588,0.87627059235892,157.509638976516,919.207851384508,19.7160883280757,26.5071854188573,278.873116018226,43.813529617946,39.2131090080617,374.167542937259,29.3550648440238,604.626708727655,19.0588853838065,57.8338590956887,83.4647739221872,1.75254118471784,4.81948825797406,15.9919383105503,0.21906764808973,102.304591657904,413.380651945321,0.21906764808973,22.1258324570627,35.708026638626,0,0.21906764808973,0,0,1.75254118471784,0.87627059235892,4.16228531370487,2.1906764808973,1.97160883280757,5.47669120224325,0,0,1.31440588853838,6.79109709078163,0,1.97160883280757,2.1906764808973,0,1.75254118471784,2.62881177707676,1.53347353662811,1.09533824044865,0,0,2.84787942516649,0.65720294426919,3.94321766561514,0,0,0,0,0,0,0,0,1.09533824044865
3573.444,218.100149725503,1703.70986524705,3299.11828314756,93.6616203626684,255.531525536516,2140.90833471968,252.537015471635,0,65.2137747462985,938.446181999667,22.1261021460655,8.81716852437198,64.5483280652138,12.9762102811512,6.82082848111795,146.065546498087,10.4807852270837,158.209948427882,164.698053568458,14.3071036433206,264.015970720346,0.332723340542339,1.16453169189819,3.16087173515222,0,33.7714190650474,74.8627516220263,0,3.32723340542339,21.7933788055232,0,0,0.166361670271169,0,3.65995674596573,0,0.332723340542339,1.6636167027117,0.831808351355848,2.32906338379637,0,0,0.499085010813508,2.66178672433871,0,0.332723340542339,0.665446681084678,0,0.831808351355848,4.82448843786392,0.166361670271169,0.332723340542339,0.332723340542339,0,0,0.499085010813508,0.831808351355848,0,0,0,0,0.332723340542339,0,0,0,0
0,104.234351310375,3782.75936755469,294.292830842538,1461.17608836907,711.230236084037,752.382499458523,1116.79662118259,1.62443144899285,109.107645657353,133.203378817414,56.3136235650855,543.643058262941,198.180636777128,50.8988520684427,69.5798137318605,126.976391596275,0.812215724496426,14.8906216157678,22.2005631362357,45.754819146632,174.626380766732,38.174139051332,4.60255577214642,17.5980073640892,38.4448776261642,49.0036820446177,0.270738574832142,0,11.6417587177821,33.0301061295213,0,3.79034004764999,0.812215724496426,0,2.16590859865714,0.270738574832142,10.5588044184535,0,0.541477149664284,0.541477149664284,0.812215724496426,0.541477149664284,0.270738574832142,0.270738574832142,0,0,7.30994152046784,0,1.35369287416071,0.270738574832142,0,0,0,0,0,0.270738574832142,0,0,0,0,0,0,0,0,6.22698722113927,0
1507.78,340.939311738737,4289.93138662837,278.974522631775,568.320833998192,778.41604169991,388.011275995958,874.953459922344,1.86160310621775,218.073506728365,86.6975160895697,7.97829902664752,493.856709749481,473.645018881974,47.3379075581086,131.907877240572,149.460135099197,1.5956598053295,34.8385724163608,57.4437529918621,89.091005797564,411.9461730759,90.9526089037817,0.797829902664752,3.19131961065901,77.9213871602574,51.3270570714324,2.92537630977076,0,6.38263922131801,10.1058454337535,0,0,0,0.531886601776501,1.32971650444125,1.063773203553,15.6906547524068,0.265943300888251,0.797829902664752,0.797829902664752,1.32971650444125,0,0.531886601776501,0.797829902664752,0,1.063773203553,0,0,0.797829902664752,1.32971650444125,0,0.531886601776501,0.265943300888251,0,0,0.531886601776501,0,0,0,0,0,0,0.265943300888251,0,3.19131961065901,0
3103.803,5509.49438087662,576.903465296049,769.952477105387,40.7921842175039,56.0892532990679,1932.83566868588,509.902302718799,1.73366782924392,43.9535784943605,76.7912867894511,2.34555059250648,191.009402598462,80.1566419873952,3.87525750066287,54.2536050092802,11.7277529625324,0.20396092108752,35.3872198086847,25.6990760570275,3.67129657957535,8.05645638295703,7.64853454078199,3.97723796120663,14.4812253972139,4.69110118501295,14.6851863183014,0.10198046054376,0,5.91486671153807,3.36535519794407,0,1.83564828978768,0.10198046054376,0,4.18119888229415,1.0198046054376,0.611882763262559,0,0,0,0.407921842175039,0,0,0,0,0.10198046054376,0.815843684350079,0,0.305941381631279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917824144893838,0
4567.716,5225.36585365854,1472.9933481153,601.507760532151,287.006651884701,95.9645232815965,1417.64966740577,180.221729490022,8.51441241685144,26.6075388026608,497.206208425721,8.86917960088692,39.2017738359202,23.9467849223947,5.32150776053215,8.86917960088692,16.3192904656319,1.06430155210643,9.75609756097561,34.2350332594235,5.14412416851441,1.59645232815964,9.40133037694013,0.354767184035477,0.709534368070953,3.72505543237251,8.3370288248337,0,0,1.41906873614191,4.07982261640798,0,0,0,0,0,0,1.59645232815964,0,0,0.177383592017738,0.354767184035477,0,0,0.177383592017738,0,0,0.354767184035477,0,1.95121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,174.136381148067,2038.78258636189,70.1168614357262,639.013740850135,1540.0025683832,148.709387440606,2479.00346731732,10.016694490818,376.524977526647,95.5438551431874,2.05470656221908,131.501219982021,603.826890972133,208.809554385514,208.29587774496,233.209194811866,70.3736997560036,73.4557595993322,8.47566456915372,20.0333889816361,0.513676640554771,2.31154488249647,20.2902273019135,141.004237832285,157.441890330037,222.165147039938,41.8646462052138,0.513676640554771,8.21882624887633,178.75947091306,0,7.19147296776679,23.8859637857968,0,23.6291254655195,0,0,0.256838320277385,1.02735328110954,1.28419160138693,0.770514960832156,16.9513291383074,0,0,7.44831128804418,5.90728136637986,1.54102992166431,0,0,0,1.54102992166431,0,0,0.256838320277385,0,0.513676640554771,0,0,2.82522152305124,0,0,0,0,0,0,0
1510.142,166.743989302186,2172.85702589854,198.400785961848,357.776382938078,1069.781404361,404.442867669132,2871.48977976694,13.9180743934721,241.792429659144,98.2452310127446,26.4716316895451,253.527276696777,368.146712878312,87.6019976530306,380.973173593865,380.973173593865,75.5942471959174,56.763911251808,7.36839232595584,17.73872226619,0,4.63935813115738,0.545806838959692,123.89815244385,90.0581284283492,284.911169936959,61.6761728024452,0.272903419479846,34.3858308544606,53.4890702180498,0,4.09355129219769,20.1948530415086,0,6.82258548699615,1.63742051687908,0,0,3.00193761427831,0,0,33.0213137570614,1.36451709739923,6.82258548699615,0,6.54968206751631,0,0,1.36451709739923,0.272903419479846,0.545806838959692,0,0,0,0,1.09161367791938,0,0,7.36839232595584,0,0,0,0,0,0,0
2847.791,1171.13098124406,1239.40493046531,1049.51800919371,381.325523207324,1028.95824039413,1540.81889947049,1465.17446709467,126.26801404271,91.743119266055,168.939232305991,10.4738444828054,41.313497682177,138.681459355665,159.435188238261,304.711290416432,134.026417363307,8.14632348662645,96.2042011753981,588.086971701224,12.9953255619993,0,9.11612390170103,0.581880249044747,19.9778885505363,21.5295692146556,56.0544639913106,64.5887076439669,2.32752099617899,11.2496848148651,41.7014178482068,0,0,2.90940124522373,0,2.32752099617899,0.387920166029831,0,0.387920166029831,0.775840332059662,0,0,0,0.581880249044747,0.581880249044747,0,0.775840332059662,1.35772058110441,0.581880249044747,0,0,0.581880249044747,0,0,0,0,0.775840332059662,0,0,2.90940124522373,0,0,0,0,0,0,0
4578.995,4032.42430151258,1383.88255940277,488.31443772807,345.970639850692,533.998161508677,1795.03607342823,375.497924733279,482.743251901167,93.0388033092844,87.189058191036,2.2284743307613,6.12830440959358,18.3849132287807,5.57118582690326,26.7416919691356,73.8182122064681,3.34271149614195,58.7760104738294,33.4271149614195,5.29262653555809,0,9.19245661439037,0.278559291345163,6.68542299228391,4.17838937017744,15.8778796066743,84.6820245689295,0,5.57118582690326,17.8277946460904,0,0,0,0,0.557118582690326,0,0,0.835677874035489,0.278559291345163,0,0,0,0,0,0,0.557118582690326,0,0,0,0,0.557118582690326,0,0,0,0,0.278559291345163,0,0,0.835677874035489,0,0,0,0,0,0,0
0,160.635390862426,1647.72582169216,135.607937278137,643.81847434686,497.229103353168,294.711035063973,2713.43565645989,3.06458615317823,2246.59703245907,43.4149705033583,37.0304160175703,40.35038435018,208.647240595551,20.9413387133846,155.272365094364,286.538805322165,69.7193349848048,26.559746660878,0.766146538294558,22.7290139694052,0,0.255382179431519,49.0333784508517,114.666598564752,4.85226140919887,277.089664683198,2.04305743545215,0,117.986566897362,115.177362923615,0,15.5783129453227,22.4736317899737,0,0.255382179431519,3.31996833260975,0,0,1.78767525602064,0,8.93837628010317,0,1.53229307658912,2.04305743545215,0,0,0.766146538294558,0,3.06458615317823,0.766146538294558,0,0,0,0,0,1.02152871772608,0.510764358863039,0,0,1.02152871772608,0,0,0,0,1.02152871772608,0
1589.377,130.349099099099,3304.89864864865,1093.18693693694,247.888513513513,625.281531531532,573.198198198198,913.851351351351,1.26689189189189,1268.29954954955,29.7015765765766,9.99436936936937,40.1182432432432,242.820945945946,93.3277027027027,32.6576576576577,606.278153153153,36.036036036036,236.204954954955,55.6024774774775,41.9481981981982,0.140765765765766,5.3490990990991,5.7713963963964,60.3885135135135,1.82995495495495,151.323198198198,5.63063063063063,0.140765765765766,53.490990990991,54.1948198198198,11.8243243243243,2.67454954954955,31.6722972972973,0,0.703828828828829,0.422297297297297,0,0.281531531531531,0.844594594594595,4.64527027027027,8.30518018018018,0,0.422297297297297,1.97072072072072,0,0.703828828828829,0,0,5.91216216216216,2.39301801801802,2.95608108108108,0.98536036036036,0,0,0,0.422297297297297,0.281531531531531,0,0.281531531531531,0,0,0,0.140765765765766,0,0,0.844594594594595
3031.373,3870.06872197892,1691.04537035434,386.366390278523,639.962609704167,434.142879398986,2471.04848621233,73.3957658952033,53.315792206893,86.7247139469265,19.5606640239575,16.7910124807423,2.94275476466617,1.73103221450951,3.28896120756807,14.194464158978,32.024095968426,2.25034187886237,64.5675016012048,42.0640828125811,3.46206442901902,64.7406048226558,0,0,1.55792899305856,0.865516107254756,13.8482577160761,0,0,5.01999342207758,3.28896120756807,0,0,0.346206442901902,0,0,0,0.173103221450951,0,0,0.519309664352854,0.346206442901902,0,0,0.346206442901902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512.836,3238.71320680171,1897.21458203535,197.8512924157,1448.02224687343,2026.53213184008,830.002887230842,124.302885711247,24.6174419134742,54.249547920434,2.88723084170377,13.8283161365812,3.95094746759463,4.71074505751668,4.86270457550109,19.2988587840199,48.6270457550109,0.151959517984409,14.8920327624721,0.151959517984409,1.6715546978285,0,0,0,0,2.12743325178173,27.6566322731624,0,0,4.40682602154786,3.79898794961022,0,0,0,0,0,0,0,0,0,4.10290698557904,0,0,0,0.303919035968818,0,0,0,0,0.303919035968818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607838071937636,0.151959517984409
