"","4465907","582181","558281","4480529","1116679","248902","4465124","4394973","4409730","2902741","558915","4383372","4356131","227000","4449055","4456892","179620","137183","4314035","4453318","165118","300662","710432","4330813","4326573","4468965","591285","4424063","17356","4457438","4447567","531748","299576","220679","4481861","4365130","362470","932077","4434579","174174","2532173","4386257","7184","288889","4405685","1128226","21464","3228684","787663","822382","332450","311077","4453710","4444272","4353757","312863","324495","4434334","2304693","354913","4431355","4482428","45363","851937","851938","168583","4402537","4474951","2990918","4366724","1108877","3090117","4380976","4453535","4060501","4424415","4344207","173876","4459414","4423384","538247","4453773","4484176","4426298","46026","851782","4468234","4468891","4413347","230132","4482944","360703","328472","4379449","4483392","4393532","4227110","4482376","4481131","4408740","4468391","4361528","2480553","1100972","140325","906051","263518","42931","3804335","4480861","3537197","4480244","4429557","4417470","1126750","4426438","4448331","233573","4477696","4347829","152527","4477199","750071","922239","1115946","811108","366500","847228","1082607","315223","545465","4475364","19636","905211","1110065","1564146","1096610","509721","4414420","509989","4397439","4452050","614583","3611663","28109","720949","309028","820475","278413","1106060","3908638","4481427","823745","527988","4437359","3800917","3855938","4471279","4316320","1105919","428953","711275","4466150","4403115","4454979","237214","718624","9846","4468506","3138798","4454507","367189","4451781","4446058","836917","964220","12574","593781","3128077","4426982","4452118","287823","292364","777944","4417201","13811","4307897","4454839","1904686","1131759","156646","4454750","4483570","4306262","62513","3991527","4465746","791348","4432796","728069","1126009","4364745","177679","271238","222773","4439606","4466538","4435982","785522","325924","4468024","3275744","4315396","173965","342268","4374663","4354311","3111226","3232988","152450","818516","2407149","4346127","9510","2530636","109478","12592","107044","3385021","4475758","2829179","568293","3943186","4385479","4479397","4480189","4454586","1137031","1076668","191975","4447188","1037129","1059977","189997","73000","3757787","4436552","4471251","9498","563009","9727","552235","4359922","325530","4473883","812095","4476936","4463108","4415338","4415616","4477719","4477552","4482992","505670","2647328","4449244","4482374","1139929","193667","156434","4402520","9912","4476950","4325509","17444","841635","129798","4466203","1696853","4449226","4451477","821464","4295773","256012","4442127","360508","1145098","148354","4460509","4435655","4443201","4453998","87839","852179","4480392","9475","70512","185593","4393962","495451","4339160","555445","4447105","836308","2599837","3117556","4482362","1124040","4445991","29566","147484","4427114","359872","4425214","4466006","4380475","1121753","92329","104135","4395995","4445604","577380","758523","251702","4383958","4332878","4472174","469663","513664","850264","495007","4364176","4467035","202850","1134168","4350788","1141218","4430083","4476604","1136387","2730944","4425255","4331760","4478815","1132942","15728","1061772","744941","150477","4473664","301608","4416105","338757","1108502","4315688","515590","2136916","4451251","4307093","755148","341548","4454529","347412","851824","2941399","4394099","4347834","4368771","121873","4347159","4481613","10298","823916","4411875","470117","4355718","3121406","4356099","836693","294104","14920","686900","4432891","4472050","4479603","269386","4318122","1105712","4406393","708925","22697","1122673","150412","3035013","657390","4371866","4429335","4311620","365385","320888"
"1629.SubjectIBD235",24648,1,0,1892,0,762,2043,0,1837,26,2,0,0,0,21,0,0,0,0,0,3350,19,0,3,0,4,51,1515,0,48583,0,1,0,0,5,3851,3,30,6695,531,1045,0,0,0,0,0,7,1,2,0,0,0,7,0,0,0,0,3546,1,1,2,0,0,0,0,0,3019,16,0,0,0,24466,0,1,0,0,33,60776,1,92,0,3691,0,1,0,0,96540,519,1092,0,0,0,0,0,0,4,0,0,128887,4,118304,0,0,0,0,0,11,0,0,0,1005,3273,0,0,0,293219,63,0,175,0,0,0,2281,0,0,0,127,3087,1,15,0,0,0,1,0,0,0,0,5,0,0,0,0,8,1,0,1,0,0,0,0,422,0,42,18503,0,9,17,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,54,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,4263,4,0,0,395,0,0,0,0,0,2432,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,1,0,0,2980,0,0,0,0,0,1,0,31,11,0,1320,0,771,0,483,0,0,0,163,0,0,33,0,6,198,0,0,0,1,16,7,0,0,0,0,0,4,0,0,0,0,2,0,1,0,0,174,0,3,0,0,0,0,4467,0,0,20,0,0,0,0,0,7,281,6,709,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2692,0,0,3,0,438,0,1535,472,2,0,0,0,0,0,23,0,0,0,0,0,762,0,2,31,0,0,0,0,0,0,0,0,1354,13,1,0,0,6895,0,30,0,0,0,0,0,0,0,0,0,129908,0,5,128,2,8,0,0,0,0,0,0,0,0,30114,8767,0,0,4,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,0,1,688,0,0,2,0,0,0,1,0
"1629.SubjectIBD290",6609,0,0,2115,0,1,863,0,165,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,1,975,0,7943,0,0,0,1,0,245,2765,1,7,628,310,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,2,8725,11,0,0,0,6,1,2,0,0,6,15431,0,3,0,456,0,0,0,1,4569,3302,26,3253,2,1,0,12,0,0,0,0,3369,0,2973,0,0,1,0,0,0,0,0,0,2109,434,3,0,0,40591,3,0,3,0,0,0,0,0,0,0,1,283,0,132,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,200,0,2,519,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,467,8,0,0,10477,786,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,20,45,0,0,0,0,11,1947,0,691,0,0,0,0,0,9,0,20,2,0,174,0,7,177,39,0,0,5,52,0,0,20,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,2,2976,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,460,0,24,2116,0,0,0,0,0,0,0,2,0,0,1,1985,2591,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,6434,0,4,0,0,230,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,35,616,2451,0,0,1,0,0,3,0,12,0,0,1,1,0,0,301,0,0,0,0,557,122,0,0,2,0,0,3,0,0
"1629.SubjectIBD292",15917,0,0,2224,0,0,3248,0,91,9,1,0,0,0,59,0,0,0,0,0,1,0,0,4,0,0,0,685,0,48782,0,0,0,4,0,4962,597,0,5,338,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,2591,4,0,0,0,1,1,8,0,0,1,26638,0,41,0,2103,0,0,0,1,131672,1679,7,51,0,0,0,7,12,0,0,0,34053,0,8297,0,0,0,0,0,4,0,0,0,689,1215,0,0,0,59494,1,0,0,0,0,0,0,0,0,0,1,7445,0,178,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2399,0,3,3909,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,31,0,0,0,0,7,16,4,0,0,0,0,307,1,0,1,59421,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,369,8,0,0,0,0,374,340,0,6538,0,0,0,0,0,26,0,5,1,0,1026,0,57,114,1251,0,0,6,1091,0,0,10,0,11,44,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,1419,0,0,3,0,0,0,0,0,0,8,3,6038,0,520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,0,0,0,0,249,0,52,702,1,0,0,1,0,0,0,90,0,0,0,882,2555,0,0,0,0,0,0,0,0,0,0,0,752,0,1,0,0,5905,0,19,0,0,63,0,0,0,0,0,0,9,22,0,2,0,1,0,0,0,0,1,0,0,48,5,1306,0,0,1,5,0,0,0,17,0,0,0,0,0,2,81,0,0,0,0,267,65,0,0,2,0,0,2,1,0
"1629.SubjectIBD319",4945,11,0,476,0,122,507,0,817,3,0,0,0,0,2,0,82,0,0,0,0,2,0,9,0,0,11,126,0,12120,0,0,0,0,2,642,852,5,2893,11,134,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2876,1,0,0,0,0,0,0,0,1654,3,0,0,0,2518,0,2,8,0,0,20421,0,3,0,1,0,0,21,0,11983,699,438,5750,0,0,0,32,2,4,0,0,6514,0,5523,0,0,2,0,0,0,0,0,0,631,0,0,0,0,33104,640,0,6,0,0,0,0,0,0,0,12,33,0,11,0,0,0,0,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,276,0,28,2005,0,5,0,0,0,0,0,0,0,3,0,0,0,3,4459,0,0,0,0,0,0,20,0,0,0,1,2,5,1,0,0,0,0,4,52,0,0,2460,28332,0,0,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,0,0,0,0,29,1511,0,763,0,0,0,0,0,1,0,6,0,0,215,0,171,8,892,0,0,0,69,0,0,24,0,0,12,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,752,0,0,1,0,0,0,0,0,0,64,0,5181,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,829,1,0,0,0,384,0,507,348,1,0,0,0,0,0,1,82,0,0,1,32,115,0,0,0,0,0,0,0,0,0,0,0,95,0,0,5,15,5494,0,7,3,0,0,0,0,0,0,1,0,120,6,0,21,0,4,0,0,0,0,0,0,0,186,8210,921,0,0,0,0,0,1077,0,59,0,0,1,0,2,0,133,0,0,0,0,0,149,0,0,5,0,0,19,639,0
"1629.SubjectIBD600",20506,0,0,7413,0,1,671,0,904,0,0,0,0,0,3,0,2,0,0,0,4,0,0,11,0,0,0,258,0,9108,0,0,0,0,0,451,11482,1,61,3130,187,0,0,0,0,0,0,0,10,0,0,0,0,0,22,0,0,214,0,11,0,0,0,0,2,13,33020,2,0,0,0,5,0,11,0,0,15,52289,0,22,0,483,0,0,0,2,5482,21146,90,946,77,1,0,213,0,7,0,0,694,0,29071,0,0,44,0,0,0,0,0,1,1626,153,228,0,0,52725,7,0,1,0,0,0,0,0,0,0,1,583,1,476,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,294,0,12,1015,0,87,1,0,0,2,0,0,0,0,0,0,0,10,4,0,0,1,2,0,2,178,0,0,0,0,0,3,1,0,0,0,3,4788,25,0,0,11229,15907,0,0,42,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,8,341,0,0,0,0,85,139019,0,206,0,0,1,0,0,8,0,7,21,0,282,0,3,542,46,0,3,139,4,1,0,131,0,3,57,0,0,0,0,102,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,16,7,0,12,0,0,0,0,0,0,0,4,6891,0,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,92,0,0,0,0,815,17,216,3497,4,0,0,533,0,0,0,0,0,1,0,43218,1901,0,1,0,0,1,0,0,0,0,0,0,1944,2,0,0,0,25619,0,65,3,0,1796,99,0,0,0,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,145,57,19856,0,0,10,12,0,0,0,40,0,0,2,0,18,2,1,0,0,0,0,1632,15,0,0,2,0,178,5,1,0
"1629.SubjectIBD295",11198,0,0,2573,0,1,4971,0,248,28,0,0,0,0,87,0,1,0,0,0,0,0,0,2,0,0,0,479,0,25231,0,0,0,1,0,4435,1234,0,3,538,11645,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,626,0,0,1,0,0,0,1,1,2383,0,0,0,0,1,0,109,0,0,2,55435,0,11,0,2643,0,2,0,1,226957,2349,3,116,3,0,0,66,1,1,0,0,24264,0,11774,0,0,12,0,0,9,0,0,0,651,358,0,0,0,96602,45,0,8,0,0,0,0,0,0,0,1,7828,0,1167,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3565,0,4,19046,0,7,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,9,0,1,0,0,0,5,4,0,0,0,1,144,3,0,0,103417,3832,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,226,17,0,0,0,0,2356,604,0,7744,0,0,0,0,0,62,0,1,4,0,256,0,112,66,873,0,0,28,880,0,0,11,0,12,40,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,0,0,2,0,0,0,2390,0,0,13,0,0,0,0,0,0,70,0,16574,0,450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2223,1,0,0,0,399,0,905,389,0,0,0,340,0,0,3,95,0,0,1,1066,1144,0,0,0,0,1,0,0,0,0,0,0,209,0,0,0,0,10243,0,58,0,1,256,9,0,0,1,0,0,11,13,0,7,0,0,0,0,0,0,0,0,0,56,127,1929,0,0,0,2,0,0,0,81,0,0,2,11,0,1,4,0,0,0,0,9604,300,0,0,0,2,0,8,2,2
"1629.SubjectIBD322",2149,27,15,237,0,7,166,1,107,4,0,0,0,0,3,0,121,0,0,0,1,2,0,1,0,0,6,13,0,3574,0,0,0,0,0,755,115,1,2280,1,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,804,22,0,0,0,0,0,0,0,255,0,0,0,1,1289,0,0,0,1,0,26074,0,1,0,4,0,0,146,0,16895,232,129,1519,0,0,0,12,1,4,0,0,6055,0,3682,0,0,0,0,0,0,0,0,0,412,1,0,19,0,15653,14426,0,5,1,0,0,0,0,0,0,7,30,0,9,0,0,0,0,0,10,0,0,0,0,8,0,0,3,0,1,0,0,0,0,0,67,0,13,1326,0,8,0,0,0,1,0,0,0,2,0,0,0,0,2262,0,0,0,0,0,0,9,0,2,0,0,4,2,0,0,0,0,1,5,12,0,0,4200,14889,0,0,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27,0,0,0,0,3161,140,0,492,0,0,0,0,0,1,0,5,3,0,86,0,246,0,480,0,0,0,112,0,0,1,0,0,39,0,0,0,14,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,5,1,0,0,932,0,0,0,0,0,0,0,2,0,53,0,5711,0,237,0,0,0,7,1,0,0,0,0,0,0,0,0,9,1,790,5,0,0,0,76,0,357,57,0,0,0,0,0,0,5,107,0,0,5,54,80,0,1,0,0,0,0,0,0,0,0,0,49,0,0,2,14,1124,0,2,0,7,0,0,0,0,0,1,0,66,19,0,23,0,1,0,0,0,0,0,0,0,177,2216,258,0,0,0,0,0,545,0,105,0,0,0,2,0,0,11,0,0,0,0,0,44,0,0,0,0,1,13,311,0
"1629.SubjectIBD006",6410,0,0,1692,0,236,5008,0,1135,7,0,0,0,0,7494,0,1340,2,0,0,2448,5,0,68,0,1,0,75,0,10705,0,0,0,3,0,2779,308,0,243,7,63,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,4088,0,0,0,0,0,0,1,0,952,2,2,0,0,1505,0,0,126,0,0,17298,0,4,0,1846,0,1,0,0,24726,347,56,1909,3,0,0,0,1,3,0,0,27451,0,19290,0,0,0,0,0,277,0,0,87,247,8,0,0,0,46984,4,0,42,1,0,0,0,0,0,0,0,2723,0,16,0,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,0,0,1,0,0,1142,0,1,4381,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16296,1,0,0,1413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,142,237,0,3263,0,0,3,0,0,2,0,5,22,0,4075,0,95,0,450,0,0,0,205,0,0,4,0,1,72927,0,0,0,0,6,1,0,0,0,0,0,272,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,1871,0,0,0,0,3,0,0,0,0,32,0,1007,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1833,0,0,2,0,98,0,677,21,0,0,0,0,0,0,4,3034,0,0,0,1567,142,0,0,0,0,0,0,0,0,0,0,0,165,0,6,0,42,4472,0,5,0,0,98,0,0,0,0,0,0,21525,486,0,355,0,0,0,0,0,0,0,0,0,24,1462,994,0,0,0,0,0,0,0,48,0,0,6,0,0,136,0,0,0,0,0,9258,148,2,0,4,0,0,0,135,0
"1629.SubjectIBD009",4811,0,0,4029,0,653,1188,0,9667,2,0,0,0,0,134,0,3421,0,0,0,1012,69,0,3,0,0,23,557,0,12942,0,0,0,1,3,200,127,0,191,33,150,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,0,0,0,14124,1,9,0,0,869,1,2,16,0,0,17352,0,12,0,100,0,1,0,0,18743,59,802,1446,11,0,5,0,2,5,0,0,5645,0,9732,0,0,4,0,0,25,0,0,25,1969,7,0,0,0,102461,6,0,2,1,0,0,0,0,0,0,1,155,0,51,0,0,0,0,0,0,2,0,3,0,15,8,0,0,0,0,0,0,0,0,0,54,0,31,5122,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,27,0,0,0,0,0,0,5,0,0,0,89,0,140,0,0,4431,0,0,0,2519,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,137919,1,200,0,0,0,0,1,1,0,5,14,0,600,0,88,0,8,0,0,0,49,0,0,92,0,1,2854,0,0,0,0,30,0,0,0,0,0,0,3,0,0,0,0,18,0,1,0,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,3,15,0,2324,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,61,0,0,0,0,761,0,72,40,1,0,0,0,5,0,0,8,0,0,0,4823,231,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,28,5846,0,14,0,0,3045,0,0,0,0,0,1,2342,1,3,22,1,0,0,0,0,0,0,0,0,136,14299,9496,0,0,0,1,0,0,0,3,0,0,5,1,2,9,0,0,0,0,0,38655,482,2,0,1,0,2,0,2087,0
